query_id,query_text,search_intent,user_id,timestamp,device_type
22553,watch Comedy online,Navigational,user_3509,2024-10-14 09:00:00,Mobile
22554,watch Action online,Social,user_805,2024-09-07 05:00:00,Desktop
22555,best content content,Informational,user_2726,2025-02-16 12:00:00,Desktop
22556,Drama short drama,Navigational,user_2457,2024-06-16 23:00:00,Mobile
22557,watch Horror online,Transactional,user_3005,2024-08-15 13:00:00,Mobile
22558,top rated Horror series,Transactional,user_2816,2024-05-13 03:00:00,Desktop
22559,best Thriller content,Entertainment,user_2553,2024-05-03 14:00:00,Desktop
22560,top rated Drama series,Navigational,user_152,2024-11-26 18:00:00,Desktop
22561,top rated Fantasy series,Social,user_4225,2025-01-08 04:00:00,Mobile
22562,top rated Drama series,Informational,user_2832,2024-01-02 06:00:00,Mobile
22563,watch Fantasy online,Transactional,user_2081,2024-04-22 03:00:00,Desktop
22564,Horror short drama,Entertainment,user_2923,2024-07-14 08:00:00,Desktop
22565,best Thriller content,Entertainment,user_1502,2024-09-11 02:00:00,Mobile
22566,top rated Romance series,Social,user_4878,2024-06-30 20:00:00,Tablet
22567,Drama short drama,Social,user_43,2024-11-06 07:00:00,Mobile
22568,Romance short drama,Navigational,user_2014,2024-11-24 17:00:00,Desktop
22569,watch Horror online,Navigational,user_4495,2024-05-10 02:00:00,Desktop
22570,watch Drama online,Navigational,user_3775,2024-08-15 18:00:00,Mobile
22571,top rated Drama series,Navigational,user_1872,2024-03-01 00:00:00,Mobile
22572,best video content,Navigational,user_3904,2024-02-05 04:00:00,Mobile
22573,Sci-Fi short drama,Social,user_3281,2024-06-28 20:00:00,Desktop
22574,watch Action online,Social,user_294,2024-05-11 12:00:00,Mobile
22575,top rated Thriller series,Social,user_3970,2024-02-20 22:00:00,Desktop
22576,best Romance content,Entertainment,user_3868,2024-02-20 14:00:00,Mobile
22577,Drama short drama,Transactional,user_4998,2024-03-22 09:00:00,Mobile
22578,watch short drama online,Informational,user_883,2024-05-18 05:00:00,Mobile
22579,best Drama content,Navigational,user_2155,2024-07-26 20:00:00,Tablet
22580,Comedy short drama,Informational,user_1620,2024-01-04 16:00:00,Desktop
22581,top rated Fantasy series,Transactional,user_2002,2024-07-24 07:00:00,Tablet
22582,best Sci-Fi content,Informational,user_1934,2024-10-23 04:00:00,Mobile
22583,top rated Romance series,Entertainment,user_828,2024-12-18 00:00:00,Mobile
22584,Comedy short drama,Navigational,user_4465,2024-10-28 17:00:00,Desktop
22585,top rated Action series,Transactional,user_3477,2025-02-12 20:00:00,Mobile
22586,watch Drama online,Informational,user_1693,2024-02-16 13:00:00,Desktop
22587,watch Romance online,Navigational,user_687,2025-01-15 22:00:00,Mobile
22588,top rated video series,Transactional,user_3362,2025-02-13 02:00:00,Mobile
22589,watch Comedy online,Navigational,user_3047,2024-07-28 10:00:00,Mobile
22590,best Comedy content,Entertainment,user_3290,2024-12-24 05:00:00,Mobile
22591,top rated Drama series,Transactional,user_3310,2024-04-11 23:00:00,Tablet
22592,watch Horror online,Informational,user_4944,2024-10-22 18:00:00,Desktop
22593,top rated short drama series,Social,user_3818,2024-04-09 18:00:00,Tablet
22594,watch video online,Navigational,user_872,2024-03-24 15:00:00,Mobile
22595,best Sci-Fi content,Transactional,user_1979,2024-04-15 21:00:00,Mobile
22596,best Action content,Navigational,user_4509,2024-04-19 21:00:00,Mobile
22597,best Drama content,Transactional,user_4582,2024-02-06 18:00:00,Mobile
22598,top rated short drama series,Transactional,user_4643,2025-02-12 06:00:00,Desktop
22599,top rated content series,Entertainment,user_3847,2024-07-07 13:00:00,Mobile
22600,best Comedy content,Entertainment,user_254,2024-10-15 14:00:00,Tablet
22601,short drama short drama,Entertainment,user_1514,2024-10-04 11:00:00,Tablet
22602,watch Comedy online,Transactional,user_1306,2024-01-20 01:00:00,Desktop
22603,video short drama,Navigational,user_3209,2024-03-13 10:00:00,Mobile
22604,watch Horror online,Informational,user_2603,2024-03-20 04:00:00,Desktop
22605,Horror short drama,Navigational,user_4174,2024-06-20 07:00:00,Mobile
22606,top rated video series,Informational,user_2870,2024-02-14 23:00:00,Tablet
22607,watch content online,Transactional,user_4051,2024-11-09 05:00:00,Tablet
22608,top rated Fantasy series,Social,user_1971,2024-11-20 04:00:00,Mobile
22609,top rated Action series,Entertainment,user_1805,2024-04-27 17:00:00,Mobile
22610,top rated Fantasy series,Social,user_683,2024-02-05 16:00:00,Mobile
22611,best Comedy content,Navigational,user_814,2024-05-27 10:00:00,Mobile
22612,top rated Action series,Informational,user_232,2024-03-31 23:00:00,Tablet
22613,best Thriller content,Transactional,user_4696,2024-12-07 23:00:00,Mobile
22614,Horror short drama,Informational,user_3583,2024-12-23 19:00:00,Mobile
22615,best Fantasy content,Entertainment,user_1560,2024-11-10 15:00:00,Tablet
22616,top rated Horror series,Entertainment,user_2843,2025-01-23 20:00:00,Desktop
22617,top rated short drama series,Informational,user_2634,2024-10-04 11:00:00,Mobile
22618,short drama short drama,Transactional,user_4509,2024-09-23 02:00:00,Mobile
22619,top rated Thriller series,Navigational,user_2042,2024-04-01 13:00:00,Mobile
22620,top rated short drama series,Navigational,user_2237,2024-04-11 14:00:00,Tablet
22621,video short drama,Informational,user_3961,2024-06-09 05:00:00,Mobile
22622,Sci-Fi short drama,Entertainment,user_3322,2024-02-17 18:00:00,Mobile
22623,Action short drama,Transactional,user_3047,2024-12-20 07:00:00,Mobile
22624,Fantasy short drama,Transactional,user_1411,2025-02-03 17:00:00,Mobile
22625,video short drama,Social,user_974,2024-11-05 06:00:00,Mobile
22626,watch Drama online,Informational,user_4754,2024-12-31 18:00:00,Mobile
22627,watch video online,Informational,user_757,2024-04-17 08:00:00,Mobile
22628,best Horror content,Informational,user_1639,2024-07-09 01:00:00,Tablet
22629,watch Sci-Fi online,Navigational,user_126,2024-11-20 17:00:00,Mobile
22630,best Thriller content,Informational,user_1841,2025-02-01 06:00:00,Mobile
22631,best Comedy content,Entertainment,user_4098,2024-06-27 03:00:00,Mobile
22632,watch Comedy online,Transactional,user_264,2024-12-08 13:00:00,Mobile
22633,watch Drama online,Informational,user_997,2025-01-02 19:00:00,Desktop
22634,best content content,Transactional,user_2170,2024-09-24 23:00:00,Mobile
22635,watch Fantasy online,Informational,user_4962,2025-01-26 16:00:00,Desktop
22636,top rated Fantasy series,Entertainment,user_3118,2024-10-30 01:00:00,Tablet
22637,best Thriller content,Transactional,user_2481,2024-12-09 12:00:00,Mobile
22638,watch short drama online,Transactional,user_1105,2025-02-06 01:00:00,Mobile
22639,Thriller short drama,Navigational,user_2471,2024-09-10 21:00:00,Mobile
22640,best Fantasy content,Informational,user_4953,2024-06-11 08:00:00,Desktop
22641,Fantasy short drama,Social,user_2635,2024-07-13 03:00:00,Desktop
22642,best video content,Informational,user_1127,2024-07-01 05:00:00,Desktop
22643,video short drama,Informational,user_3151,2024-11-07 01:00:00,Mobile
22644,watch Thriller online,Transactional,user_2702,2024-03-05 14:00:00,Desktop
22645,top rated content series,Transactional,user_2357,2024-10-17 06:00:00,Mobile
22646,Drama short drama,Social,user_4551,2024-03-30 00:00:00,Tablet
22647,best Sci-Fi content,Informational,user_1752,2024-02-16 03:00:00,Mobile
22648,best video content,Social,user_3374,2024-01-25 14:00:00,Mobile
22649,top rated content series,Navigational,user_4540,2024-06-10 03:00:00,Mobile
22650,top rated Action series,Informational,user_757,2024-01-21 17:00:00,Desktop
22651,Sci-Fi short drama,Transactional,user_2016,2024-11-17 02:00:00,Mobile
22652,watch Fantasy online,Entertainment,user_3973,2024-03-03 01:00:00,Mobile
22653,top rated Sci-Fi series,Entertainment,user_1366,2025-01-14 11:00:00,Mobile
22654,top rated Horror series,Informational,user_298,2024-10-12 20:00:00,Desktop
22655,watch Thriller online,Transactional,user_325,2024-10-04 04:00:00,Mobile
22656,watch Drama online,Entertainment,user_1265,2024-04-13 14:00:00,Mobile
22657,top rated Action series,Transactional,user_460,2024-05-07 15:00:00,Desktop
22658,top rated Sci-Fi series,Social,user_1658,2024-02-15 00:00:00,Desktop
22659,top rated Horror series,Navigational,user_514,2024-04-01 03:00:00,Mobile
22660,watch Thriller online,Entertainment,user_4770,2024-09-12 14:00:00,Mobile
22661,best Horror content,Transactional,user_2330,2025-02-13 22:00:00,Mobile
22662,watch Action online,Transactional,user_1957,2025-02-19 13:00:00,Mobile
22663,watch Fantasy online,Social,user_3550,2024-05-10 19:00:00,Desktop
22664,top rated Action series,Transactional,user_4575,2025-01-18 16:00:00,Mobile
22665,Drama short drama,Informational,user_525,2024-08-20 17:00:00,Mobile
22666,top rated short drama series,Social,user_4728,2024-07-15 13:00:00,Mobile
22667,watch Action online,Transactional,user_2655,2024-11-10 00:00:00,Mobile
22668,Fantasy short drama,Social,user_1179,2024-09-04 06:00:00,Desktop
22669,Sci-Fi short drama,Navigational,user_4200,2024-06-11 02:00:00,Mobile
22670,Fantasy short drama,Transactional,user_141,2024-02-10 05:00:00,Mobile
22671,best Thriller content,Transactional,user_3259,2024-11-07 06:00:00,Mobile
22672,top rated Romance series,Entertainment,user_277,2024-02-20 11:00:00,Tablet
22673,top rated video series,Entertainment,user_1996,2024-06-17 15:00:00,Desktop
22674,Horror short drama,Transactional,user_2121,2024-09-24 12:00:00,Desktop
22675,best Drama content,Navigational,user_2369,2024-06-15 20:00:00,Mobile
22676,best Drama content,Entertainment,user_1184,2024-12-03 02:00:00,Mobile
22677,best Drama content,Navigational,user_1491,2024-12-03 00:00:00,Mobile
22678,top rated short drama series,Navigational,user_3310,2025-02-17 06:00:00,Mobile
22679,best Comedy content,Transactional,user_671,2024-02-05 22:00:00,Desktop
22680,best Horror content,Entertainment,user_2498,2024-09-15 19:00:00,Mobile
22681,Sci-Fi short drama,Entertainment,user_299,2024-06-24 02:00:00,Mobile
22682,top rated short drama series,Transactional,user_3358,2025-01-09 22:00:00,Mobile
22683,Horror short drama,Entertainment,user_4882,2024-08-01 06:00:00,Mobile
22684,top rated Thriller series,Entertainment,user_4285,2024-08-09 18:00:00,Tablet
22685,watch short drama online,Informational,user_1824,2024-04-13 07:00:00,Mobile
22686,watch Action online,Navigational,user_498,2024-05-06 22:00:00,Mobile
22687,top rated Horror series,Social,user_4385,2025-01-07 20:00:00,Mobile
22688,best Comedy content,Navigational,user_126,2024-07-06 23:00:00,Mobile
22689,watch Romance online,Entertainment,user_1650,2024-08-15 16:00:00,Desktop
22690,watch Sci-Fi online,Informational,user_4963,2024-08-04 10:00:00,Mobile
22691,top rated Sci-Fi series,Informational,user_2987,2024-06-06 14:00:00,Mobile
22692,content short drama,Social,user_3328,2024-09-19 09:00:00,Desktop
22693,Romance short drama,Informational,user_19,2024-10-03 16:00:00,Desktop
22694,short drama short drama,Social,user_4134,2024-11-09 10:00:00,Mobile
22695,best short drama content,Entertainment,user_4824,2025-02-18 03:00:00,Mobile
22696,content short drama,Navigational,user_2059,2024-12-08 03:00:00,Mobile
22697,best Romance content,Entertainment,user_4291,2024-05-13 11:00:00,Mobile
22698,watch Thriller online,Social,user_714,2024-02-26 03:00:00,Mobile
22699,video short drama,Informational,user_1325,2024-03-18 16:00:00,Mobile
22700,Action short drama,Entertainment,user_3486,2024-07-27 03:00:00,Mobile
22701,Action short drama,Social,user_2038,2024-03-04 10:00:00,Mobile
22702,watch Action online,Navigational,user_2187,2024-06-21 16:00:00,Desktop
22703,watch Sci-Fi online,Entertainment,user_4030,2024-11-21 22:00:00,Tablet
22704,best short drama content,Informational,user_1842,2025-01-23 14:00:00,Mobile
22705,best Horror content,Social,user_4905,2024-03-20 00:00:00,Mobile
22706,best Drama content,Informational,user_3670,2024-08-19 13:00:00,Desktop
22707,best Action content,Entertainment,user_3511,2024-01-13 09:00:00,Mobile
22708,watch Horror online,Navigational,user_3573,2025-01-08 01:00:00,Mobile
22709,top rated Drama series,Navigational,user_1294,2024-02-26 00:00:00,Desktop
22710,top rated short drama series,Informational,user_550,2024-05-07 22:00:00,Tablet
22711,Thriller short drama,Entertainment,user_3536,2024-06-09 19:00:00,Mobile
22712,watch Comedy online,Informational,user_4300,2024-10-22 06:00:00,Desktop
22713,best Sci-Fi content,Entertainment,user_2500,2024-04-13 06:00:00,Mobile
22714,Fantasy short drama,Social,user_304,2024-10-01 01:00:00,Desktop
22715,top rated Comedy series,Social,user_4172,2024-09-22 01:00:00,Mobile
22716,best short drama content,Entertainment,user_40,2024-06-06 15:00:00,Mobile
22717,Thriller short drama,Social,user_4062,2024-04-25 07:00:00,Tablet
22718,best content content,Navigational,user_2970,2024-04-14 13:00:00,Mobile
22719,Thriller short drama,Transactional,user_5000,2024-05-13 14:00:00,Mobile
22720,Action short drama,Informational,user_4315,2024-06-09 07:00:00,Mobile
22721,Action short drama,Entertainment,user_718,2024-12-04 11:00:00,Desktop
22722,top rated Comedy series,Navigational,user_166,2024-01-11 04:00:00,Desktop
22723,top rated Comedy series,Informational,user_4984,2025-01-17 14:00:00,Mobile
22724,Action short drama,Navigational,user_4006,2024-05-09 12:00:00,Mobile
22725,Fantasy short drama,Transactional,user_1048,2024-09-27 14:00:00,Mobile
22726,Drama short drama,Entertainment,user_1140,2024-06-13 19:00:00,Mobile
22727,content short drama,Entertainment,user_4886,2024-01-19 00:00:00,Desktop
22728,top rated short drama series,Navigational,user_969,2025-01-05 00:00:00,Mobile
22729,watch short drama online,Transactional,user_1410,2024-12-29 13:00:00,Mobile
22730,watch Thriller online,Informational,user_4072,2024-12-30 06:00:00,Mobile
22731,Thriller short drama,Informational,user_4483,2024-12-21 12:00:00,Desktop
22732,watch content online,Social,user_4525,2024-01-24 00:00:00,Tablet
22733,watch Action online,Navigational,user_141,2024-04-20 08:00:00,Mobile
22734,best Action content,Social,user_899,2024-10-20 10:00:00,Desktop
22735,top rated Action series,Entertainment,user_349,2024-04-07 12:00:00,Mobile
22736,top rated Fantasy series,Entertainment,user_3043,2024-06-29 07:00:00,Desktop
22737,best Romance content,Transactional,user_44,2024-01-27 13:00:00,Mobile
22738,watch Sci-Fi online,Navigational,user_983,2024-10-15 08:00:00,Mobile
22739,best Comedy content,Entertainment,user_2883,2024-10-04 07:00:00,Mobile
22740,top rated short drama series,Informational,user_229,2024-01-14 23:00:00,Mobile
22741,best Romance content,Informational,user_727,2024-02-19 12:00:00,Desktop
22742,watch video online,Navigational,user_2615,2024-01-18 15:00:00,Mobile
22743,watch Fantasy online,Social,user_4477,2024-05-01 20:00:00,Mobile
22744,best Sci-Fi content,Social,user_1666,2024-07-21 09:00:00,Desktop
22745,watch Thriller online,Social,user_3982,2024-01-27 12:00:00,Tablet
22746,top rated Horror series,Navigational,user_4998,2024-10-23 23:00:00,Desktop
22747,top rated Action series,Social,user_1762,2024-09-28 01:00:00,Mobile
22748,best Comedy content,Social,user_4571,2024-06-28 15:00:00,Desktop
22749,top rated Thriller series,Entertainment,user_420,2024-08-04 05:00:00,Mobile
22750,Horror short drama,Informational,user_2589,2024-12-10 22:00:00,Mobile
22751,watch Action online,Transactional,user_3961,2024-06-06 23:00:00,Mobile
22752,watch Horror online,Social,user_4893,2024-06-22 23:00:00,Mobile
22753,top rated Action series,Transactional,user_4385,2024-10-24 23:00:00,Mobile
22754,best short drama content,Navigational,user_4800,2024-01-03 00:00:00,Tablet
22755,top rated Comedy series,Navigational,user_731,2024-07-13 07:00:00,Mobile
22756,top rated Drama series,Informational,user_1938,2024-02-06 02:00:00,Mobile
22757,top rated Action series,Entertainment,user_2183,2025-01-03 11:00:00,Mobile
22758,watch Fantasy online,Entertainment,user_2701,2024-12-22 00:00:00,Tablet
22759,top rated Sci-Fi series,Navigational,user_393,2024-07-11 18:00:00,Mobile
22760,top rated content series,Navigational,user_1747,2024-07-30 14:00:00,Desktop
22761,top rated Horror series,Transactional,user_2416,2024-04-18 13:00:00,Mobile
22762,video short drama,Transactional,user_1438,2024-08-27 18:00:00,Mobile
22763,best content content,Social,user_4734,2024-09-21 19:00:00,Mobile
22764,top rated Romance series,Transactional,user_2315,2024-04-30 11:00:00,Desktop
22765,top rated video series,Transactional,user_3715,2025-02-04 01:00:00,Desktop
22766,top rated Comedy series,Entertainment,user_2037,2024-10-05 07:00:00,Mobile
22767,best Sci-Fi content,Social,user_2824,2024-12-04 00:00:00,Desktop
22768,top rated Thriller series,Entertainment,user_2117,2024-05-05 14:00:00,Mobile
22769,watch Sci-Fi online,Transactional,user_203,2024-08-31 11:00:00,Mobile
22770,watch Drama online,Navigational,user_3587,2024-06-25 23:00:00,Mobile
22771,watch Comedy online,Navigational,user_3208,2024-01-12 17:00:00,Mobile
22772,top rated short drama series,Entertainment,user_2825,2024-09-17 00:00:00,Mobile
22773,best video content,Informational,user_1896,2024-12-26 16:00:00,Mobile
22774,Romance short drama,Navigational,user_4373,2024-04-30 00:00:00,Mobile
22775,top rated Thriller series,Informational,user_2582,2024-06-22 12:00:00,Mobile
22776,watch Thriller online,Informational,user_4065,2024-05-22 04:00:00,Mobile
22777,watch Horror online,Transactional,user_4669,2024-01-25 17:00:00,Mobile
22778,top rated Sci-Fi series,Informational,user_1569,2024-02-02 14:00:00,Mobile
22779,best Action content,Social,user_4902,2024-04-20 17:00:00,Mobile
22780,best content content,Entertainment,user_4270,2025-02-12 06:00:00,Mobile
22781,watch video online,Informational,user_2343,2024-01-17 04:00:00,Mobile
22782,top rated Sci-Fi series,Entertainment,user_513,2024-02-14 19:00:00,Mobile
22783,watch video online,Transactional,user_2371,2024-01-21 09:00:00,Mobile
22784,Fantasy short drama,Navigational,user_3190,2025-02-05 07:00:00,Desktop
22785,best content content,Navigational,user_1676,2024-09-10 17:00:00,Desktop
22786,watch content online,Navigational,user_165,2025-02-05 23:00:00,Desktop
22787,best Sci-Fi content,Informational,user_1244,2024-04-05 01:00:00,Desktop
22788,video short drama,Entertainment,user_4844,2024-11-24 16:00:00,Mobile
22789,watch Sci-Fi online,Navigational,user_872,2025-01-23 15:00:00,Mobile
22790,Sci-Fi short drama,Social,user_1592,2024-09-30 20:00:00,Mobile
22791,Sci-Fi short drama,Informational,user_2125,2024-01-15 21:00:00,Desktop
22792,Sci-Fi short drama,Transactional,user_1211,2024-02-10 06:00:00,Mobile
22793,Romance short drama,Transactional,user_3721,2024-05-21 10:00:00,Mobile
22794,Fantasy short drama,Entertainment,user_1645,2024-03-10 23:00:00,Mobile
22795,best Thriller content,Social,user_1790,2024-11-25 21:00:00,Mobile
22796,watch Drama online,Informational,user_2148,2025-02-03 03:00:00,Mobile
22797,top rated Action series,Navigational,user_2688,2024-06-09 08:00:00,Mobile
22798,Horror short drama,Transactional,user_2314,2024-09-07 17:00:00,Tablet
22799,watch video online,Informational,user_2185,2024-07-01 09:00:00,Mobile
22800,short drama short drama,Transactional,user_1518,2025-01-10 15:00:00,Desktop
22801,Horror short drama,Social,user_2960,2024-03-26 03:00:00,Mobile
22802,best Thriller content,Navigational,user_115,2024-01-05 08:00:00,Mobile
22803,best short drama content,Transactional,user_3440,2024-03-08 14:00:00,Desktop
22804,watch Horror online,Transactional,user_4893,2024-10-04 03:00:00,Desktop
22805,best Fantasy content,Entertainment,user_780,2024-05-29 11:00:00,Tablet
22806,top rated Action series,Entertainment,user_1385,2024-06-23 16:00:00,Mobile
22807,best Fantasy content,Navigational,user_2836,2024-09-19 21:00:00,Mobile
22808,Drama short drama,Informational,user_383,2024-07-12 16:00:00,Mobile
22809,Drama short drama,Entertainment,user_2253,2024-11-10 08:00:00,Mobile
22810,top rated video series,Social,user_1738,2024-08-29 12:00:00,Desktop
22811,top rated Sci-Fi series,Navigational,user_1067,2024-04-19 00:00:00,Mobile
22812,short drama short drama,Navigational,user_1510,2024-12-24 03:00:00,Mobile
22813,Comedy short drama,Informational,user_2404,2024-06-13 07:00:00,Mobile
22814,top rated Drama series,Navigational,user_704,2024-05-10 22:00:00,Mobile
22815,watch Comedy online,Entertainment,user_2751,2024-03-26 18:00:00,Mobile
22816,video short drama,Entertainment,user_1642,2024-08-22 23:00:00,Mobile
22817,watch Drama online,Informational,user_2207,2024-12-08 03:00:00,Desktop
22818,best video content,Informational,user_1126,2024-02-14 04:00:00,Desktop
22819,watch video online,Transactional,user_4223,2024-12-06 19:00:00,Mobile
22820,Action short drama,Entertainment,user_945,2024-04-24 15:00:00,Desktop
22821,top rated Sci-Fi series,Entertainment,user_3684,2024-10-09 16:00:00,Desktop
22822,Drama short drama,Entertainment,user_3424,2024-03-11 23:00:00,Mobile
22823,top rated Romance series,Navigational,user_574,2024-01-15 12:00:00,Mobile
22824,watch Thriller online,Social,user_1509,2024-05-19 23:00:00,Desktop
22825,top rated Comedy series,Navigational,user_1717,2024-08-22 22:00:00,Desktop
22826,watch Romance online,Navigational,user_3125,2024-12-01 16:00:00,Desktop
22827,watch Thriller online,Social,user_1962,2024-11-10 13:00:00,Desktop
22828,top rated Horror series,Social,user_1753,2024-08-25 01:00:00,Mobile
22829,best Thriller content,Transactional,user_3823,2024-09-04 00:00:00,Tablet
22830,best Comedy content,Informational,user_4065,2024-08-09 08:00:00,Mobile
22831,Fantasy short drama,Social,user_4752,2024-08-30 00:00:00,Tablet
22832,top rated Thriller series,Transactional,user_4917,2024-09-02 05:00:00,Mobile
22833,top rated content series,Transactional,user_1653,2024-01-02 08:00:00,Mobile
22834,Horror short drama,Entertainment,user_1203,2024-06-29 16:00:00,Mobile
22835,watch video online,Transactional,user_4431,2024-04-20 17:00:00,Mobile
22836,best Comedy content,Transactional,user_720,2024-03-28 13:00:00,Desktop
22837,content short drama,Informational,user_2104,2024-03-01 11:00:00,Tablet
22838,Sci-Fi short drama,Navigational,user_1014,2024-03-22 18:00:00,Mobile
22839,top rated Fantasy series,Navigational,user_4098,2024-11-16 12:00:00,Desktop
22840,top rated Drama series,Transactional,user_2830,2025-02-08 08:00:00,Mobile
22841,top rated Horror series,Transactional,user_50,2024-08-30 17:00:00,Desktop
22842,best video content,Navigational,user_1939,2024-08-15 01:00:00,Mobile
22843,Horror short drama,Social,user_4687,2025-02-11 02:00:00,Mobile
22844,Drama short drama,Transactional,user_278,2025-02-18 10:00:00,Mobile
22845,best Thriller content,Navigational,user_3734,2025-02-18 13:00:00,Mobile
22846,watch Romance online,Transactional,user_4187,2024-02-01 08:00:00,Mobile
22847,top rated video series,Informational,user_2086,2024-10-15 10:00:00,Mobile
22848,watch content online,Navigational,user_4515,2024-03-06 19:00:00,Mobile
22849,best Thriller content,Entertainment,user_3235,2025-02-12 23:00:00,Mobile
22850,top rated video series,Social,user_902,2025-02-09 00:00:00,Mobile
22851,Thriller short drama,Transactional,user_3973,2024-01-21 21:00:00,Mobile
22852,best Thriller content,Transactional,user_4043,2024-07-02 12:00:00,Mobile
22853,best content content,Informational,user_55,2024-01-16 10:00:00,Mobile
22854,Action short drama,Navigational,user_839,2024-02-07 18:00:00,Mobile
22855,best Comedy content,Transactional,user_4710,2024-11-19 01:00:00,Mobile
22856,video short drama,Entertainment,user_1405,2024-12-08 21:00:00,Mobile
22857,best Action content,Transactional,user_250,2024-08-01 11:00:00,Mobile
22858,watch short drama online,Entertainment,user_2390,2024-09-05 02:00:00,Desktop
22859,watch content online,Entertainment,user_4165,2025-01-10 04:00:00,Desktop
22860,best short drama content,Transactional,user_3906,2024-09-15 05:00:00,Mobile
22861,Action short drama,Informational,user_2542,2024-08-11 01:00:00,Mobile
22862,best Romance content,Navigational,user_2391,2024-06-14 20:00:00,Mobile
22863,top rated Fantasy series,Navigational,user_1897,2024-08-20 18:00:00,Mobile
22864,watch short drama online,Social,user_4209,2024-09-03 07:00:00,Desktop
22865,top rated video series,Informational,user_2004,2024-06-20 11:00:00,Mobile
22866,best video content,Entertainment,user_4637,2024-01-06 04:00:00,Desktop
22867,short drama short drama,Entertainment,user_2899,2024-03-31 15:00:00,Tablet
22868,watch Sci-Fi online,Navigational,user_888,2024-02-16 01:00:00,Mobile
22869,best video content,Navigational,user_1741,2025-01-28 14:00:00,Mobile
22870,Drama short drama,Navigational,user_2690,2025-02-12 08:00:00,Mobile
22871,best Horror content,Transactional,user_3323,2024-02-02 20:00:00,Desktop
22872,watch Thriller online,Transactional,user_3563,2024-01-21 21:00:00,Mobile
22873,top rated Horror series,Informational,user_3438,2024-04-28 04:00:00,Mobile
22874,watch Action online,Transactional,user_4363,2024-09-25 10:00:00,Mobile
22875,watch Fantasy online,Transactional,user_2004,2025-02-08 01:00:00,Mobile
22876,best Fantasy content,Informational,user_1672,2024-01-23 13:00:00,Desktop
22877,top rated short drama series,Entertainment,user_395,2024-06-03 03:00:00,Desktop
22878,short drama short drama,Entertainment,user_246,2024-05-12 14:00:00,Mobile
22879,watch Fantasy online,Navigational,user_4690,2024-12-14 14:00:00,Desktop
22880,watch video online,Social,user_1706,2024-06-25 22:00:00,Tablet
22881,top rated content series,Social,user_3718,2024-07-17 15:00:00,Mobile
22882,top rated Sci-Fi series,Navigational,user_3042,2024-04-30 17:00:00,Mobile
22883,Fantasy short drama,Entertainment,user_373,2024-12-27 01:00:00,Mobile
22884,top rated Sci-Fi series,Navigational,user_408,2024-01-24 06:00:00,Mobile
22885,best Fantasy content,Transactional,user_4723,2024-02-17 10:00:00,Desktop
22886,top rated short drama series,Entertainment,user_2057,2024-07-12 09:00:00,Tablet
22887,top rated content series,Navigational,user_4179,2024-06-19 09:00:00,Mobile
22888,watch Fantasy online,Entertainment,user_4249,2024-11-13 01:00:00,Tablet
22889,Horror short drama,Social,user_674,2024-12-08 19:00:00,Mobile
22890,top rated content series,Informational,user_619,2025-02-07 14:00:00,Mobile
22891,best Action content,Entertainment,user_1367,2025-01-15 17:00:00,Desktop
22892,watch content online,Transactional,user_4630,2024-05-15 00:00:00,Desktop
22893,watch short drama online,Informational,user_1132,2024-02-27 09:00:00,Mobile
22894,top rated Drama series,Entertainment,user_1082,2024-11-10 18:00:00,Desktop
22895,best short drama content,Entertainment,user_4644,2024-07-10 21:00:00,Desktop
22896,video short drama,Navigational,user_3658,2024-11-19 15:00:00,Mobile
22897,best Sci-Fi content,Navigational,user_4967,2024-04-24 04:00:00,Tablet
22898,video short drama,Social,user_1644,2024-01-11 09:00:00,Desktop
22899,best short drama content,Social,user_1410,2024-12-13 10:00:00,Desktop
22900,watch Horror online,Transactional,user_1133,2024-12-24 00:00:00,Mobile
22901,best content content,Navigational,user_859,2025-02-10 05:00:00,Mobile
22902,top rated Action series,Entertainment,user_173,2024-09-20 21:00:00,Mobile
22903,top rated Romance series,Informational,user_4664,2024-05-29 19:00:00,Desktop
22904,watch Sci-Fi online,Social,user_2069,2024-02-11 21:00:00,Mobile
22905,watch Horror online,Transactional,user_1114,2024-05-06 18:00:00,Desktop
22906,best Horror content,Informational,user_3370,2024-03-13 20:00:00,Mobile
22907,short drama short drama,Social,user_4728,2024-01-31 18:00:00,Desktop
22908,best short drama content,Transactional,user_230,2024-01-25 12:00:00,Mobile
22909,best Action content,Informational,user_403,2024-05-21 18:00:00,Mobile
22910,watch Comedy online,Social,user_335,2024-10-07 14:00:00,Desktop
22911,best short drama content,Transactional,user_2804,2024-04-28 05:00:00,Mobile
22912,Thriller short drama,Social,user_2582,2024-01-07 16:00:00,Desktop
22913,watch Action online,Navigational,user_213,2024-08-07 06:00:00,Mobile
22914,top rated Horror series,Informational,user_4071,2024-03-30 09:00:00,Mobile
22915,watch Horror online,Entertainment,user_1100,2024-08-20 00:00:00,Tablet
22916,best Fantasy content,Social,user_1486,2024-05-12 21:00:00,Mobile
22917,watch Comedy online,Transactional,user_4761,2024-09-24 08:00:00,Tablet
22918,watch Drama online,Informational,user_3599,2024-03-31 07:00:00,Mobile
22919,Romance short drama,Transactional,user_1567,2024-11-28 10:00:00,Mobile
22920,watch Sci-Fi online,Entertainment,user_2465,2025-01-29 02:00:00,Mobile
22921,top rated Horror series,Transactional,user_3519,2024-02-06 02:00:00,Desktop
