query_id,content_id,relevance_score,judgment_source
10791,4721,3,simulated
21634,6228,2,simulated
36962,3768,0,simulated
25369,104,0,simulated
27046,1466,0,simulated
45136,7112,2,simulated
4384,9565,2,simulated
43855,2870,4,simulated
26346,7348,3,simulated
35919,5371,4,simulated
20743,7212,2,simulated
23251,2330,2,simulated
2578,5185,0,simulated
4881,8517,4,simulated
4306,7571,2,simulated
26741,7565,3,simulated
14952,116,0,simulated
19533,1185,1,simulated
12603,5815,1,simulated
22539,5610,1,simulated
40829,5782,0,simulated
5127,5402,1,simulated
18331,5207,3,simulated
13243,9766,0,simulated
34341,8293,0,simulated
28933,9921,1,simulated
13824,3789,1,simulated
16584,3563,2,simulated
4069,7674,4,simulated
8282,5294,0,simulated
49743,8310,1,simulated
6199,8462,2,simulated
22416,6774,0,simulated
41052,6889,2,simulated
44618,3251,2,simulated
26680,9990,0,simulated
12349,3715,2,simulated
43125,3432,4,simulated
16974,2726,0,simulated
20023,2947,0,simulated
49938,7725,4,simulated
24460,5944,0,simulated
46154,3183,3,simulated
45077,9567,0,simulated
10081,3941,0,simulated
36814,8910,0,simulated
20169,362,2,simulated
17562,3899,2,simulated
34046,4850,1,simulated
31893,1409,0,simulated
2966,5082,0,simulated
32439,963,0,simulated
8494,910,0,simulated
2345,1655,3,simulated
40427,3100,0,simulated
45829,519,0,simulated
37932,1759,1,simulated
19600,4708,0,simulated
27892,948,3,simulated
40956,4223,0,simulated
45475,3118,0,simulated
16446,683,1,simulated
33626,8056,4,simulated
25114,585,0,simulated
17725,2849,2,simulated
30533,1951,3,simulated
45752,5670,1,simulated
25394,4352,1,simulated
27684,8868,2,simulated
21400,1149,1,simulated
17359,2238,4,simulated
37406,5836,1,simulated
20037,7320,1,simulated
18096,1024,0,simulated
49942,7204,3,simulated
26657,543,1,simulated
33349,3463,1,simulated
26618,9823,4,simulated
41312,5276,2,simulated
35071,3137,1,simulated
33842,793,4,simulated
42992,2639,0,simulated
31767,7268,0,simulated
7562,7845,1,simulated
30372,5464,4,simulated
45329,1084,1,simulated
31413,2921,3,simulated
18267,3664,2,simulated
4346,3236,0,simulated
17645,5266,1,simulated
7048,839,2,simulated
232,9519,2,simulated
47532,3521,3,simulated
9149,7460,0,simulated
37498,5166,0,simulated
42055,1239,1,simulated
44890,1453,3,simulated
19921,263,0,simulated
4315,6789,4,simulated
25273,5594,0,simulated
16691,3020,0,simulated
42984,6933,1,simulated
3475,6961,1,simulated
48027,4008,0,simulated
22233,2474,3,simulated
24040,6088,4,simulated
14105,3999,1,simulated
17787,2713,2,simulated
20761,3711,0,simulated
46717,5103,1,simulated
44359,8739,1,simulated
22194,2116,1,simulated
22415,581,3,simulated
16792,5445,0,simulated
5681,1168,0,simulated
14855,1503,0,simulated
12894,7294,3,simulated
38272,8618,1,simulated
6225,4398,2,simulated
40374,4394,3,simulated
27686,6546,0,simulated
28510,8708,4,simulated
18477,3962,2,simulated
49289,1569,1,simulated
11063,5532,3,simulated
41939,4427,0,simulated
45876,9451,2,simulated
1485,2930,3,simulated
26991,6066,2,simulated
19761,2281,0,simulated
6327,7929,2,simulated
33235,5840,4,simulated
4934,3410,4,simulated
14540,1747,3,simulated
33743,7438,2,simulated
45679,1757,1,simulated
5188,7453,0,simulated
39781,1843,3,simulated
46790,6338,2,simulated
2652,2662,0,simulated
18184,9238,0,simulated
14964,9103,2,simulated
17400,3220,3,simulated
6239,6956,1,simulated
26325,8443,0,simulated
47901,1875,2,simulated
42417,9893,0,simulated
48789,9117,0,simulated
41329,1235,1,simulated
32668,4492,3,simulated
6048,8794,2,simulated
6590,173,4,simulated
47427,234,4,simulated
14966,3001,0,simulated
12806,228,1,simulated
1345,6645,0,simulated
20502,214,3,simulated
27332,7031,0,simulated
9325,3465,4,simulated
7540,931,1,simulated
40633,8687,0,simulated
30263,8611,2,simulated
21733,1131,3,simulated
13226,1109,3,simulated
39860,2537,1,simulated
44989,6208,2,simulated
26497,2229,0,simulated
18857,256,0,simulated
959,2585,0,simulated
27864,7335,3,simulated
17873,9270,0,simulated
21152,2987,1,simulated
18318,519,1,simulated
13585,3506,4,simulated
38496,6347,0,simulated
26593,4652,3,simulated
37918,6429,1,simulated
22137,1367,1,simulated
37743,1472,3,simulated
23475,5418,1,simulated
20322,3713,3,simulated
36030,5759,0,simulated
43160,7473,0,simulated
43263,4143,1,simulated
45814,8033,0,simulated
31778,8899,2,simulated
28859,7171,4,simulated
41839,4976,0,simulated
38337,4827,1,simulated
4769,764,3,simulated
45932,595,3,simulated
11887,7868,3,simulated
5178,5709,0,simulated
31762,2156,2,simulated
8047,2110,1,simulated
31884,9674,0,simulated
6602,2236,1,simulated
8898,3541,2,simulated
19074,7279,1,simulated
43220,6234,4,simulated
4582,5365,2,simulated
44828,5125,1,simulated
39803,9786,4,simulated
29699,9011,3,simulated
9445,569,2,simulated
9445,1940,1,simulated
5081,9049,0,simulated
37207,2271,4,simulated
3129,3486,0,simulated
42627,7228,2,simulated
22207,84,1,simulated
30451,8080,1,simulated
12582,5548,4,simulated
48955,1538,0,simulated
44570,9051,0,simulated
9812,9786,3,simulated
27483,8510,1,simulated
12106,8476,4,simulated
28362,4790,0,simulated
21053,4555,2,simulated
11961,5910,0,simulated
25504,4908,2,simulated
18163,2451,2,simulated
3104,8644,0,simulated
38635,5148,1,simulated
5531,708,1,simulated
27021,4167,1,simulated
3089,5151,0,simulated
23129,7070,0,simulated
5172,7468,0,simulated
4466,435,2,simulated
24740,9196,2,simulated
29999,7628,4,simulated
39362,1553,0,simulated
28576,4283,0,simulated
23072,9526,4,simulated
27334,7346,4,simulated
28150,9284,0,simulated
351,3574,2,simulated
6523,9914,2,simulated
46519,1616,1,simulated
32969,5448,3,simulated
23659,2745,2,simulated
35321,9601,2,simulated
7552,569,0,simulated
48976,8398,1,simulated
44889,2918,1,simulated
48424,6741,4,simulated
33820,853,4,simulated
29009,555,3,simulated
10871,1984,0,simulated
47770,4645,2,simulated
42756,2000,2,simulated
3559,4812,0,simulated
8299,7620,1,simulated
3514,9852,1,simulated
9461,4460,1,simulated
25317,309,1,simulated
7654,6329,3,simulated
23,4275,2,simulated
48325,9635,4,simulated
49513,2920,1,simulated
28670,8569,1,simulated
37564,5784,3,simulated
34219,9751,2,simulated
31710,2117,0,simulated
22170,8671,3,simulated
35523,4083,1,simulated
17012,817,0,simulated
19652,793,0,simulated
567,4307,1,simulated
36527,9665,2,simulated
49106,7122,4,simulated
43451,1205,2,simulated
2021,2190,0,simulated
3531,8309,3,simulated
18891,236,2,simulated
11748,2441,0,simulated
10384,2369,0,simulated
43883,491,3,simulated
25305,7488,3,simulated
47743,4638,0,simulated
16858,1273,1,simulated
33374,1153,1,simulated
25819,2285,3,simulated
38452,1288,2,simulated
13670,4860,1,simulated
7405,6968,3,simulated
36523,1061,1,simulated
20755,4634,1,simulated
36647,1528,4,simulated
36512,6226,2,simulated
4848,8702,3,simulated
15937,1695,4,simulated
43225,393,1,simulated
38447,8841,1,simulated
32141,8619,0,simulated
38866,8872,4,simulated
49828,7655,2,simulated
4054,367,1,simulated
710,4928,3,simulated
923,3514,1,simulated
36168,1155,0,simulated
33176,394,0,simulated
45204,6921,0,simulated
36361,749,0,simulated
12791,3958,3,simulated
26365,6778,3,simulated
14568,9534,0,simulated
20344,1045,0,simulated
31143,8184,4,simulated
1491,2093,2,simulated
14583,7744,1,simulated
28427,7267,2,simulated
17866,6343,1,simulated
34049,4576,3,simulated
47579,8822,1,simulated
30289,5347,0,simulated
32379,5610,2,simulated
31724,4126,0,simulated
16179,2393,3,simulated
37623,4925,0,simulated
41835,7180,3,simulated
8056,8532,1,simulated
24688,695,3,simulated
39849,6494,1,simulated
40830,5997,0,simulated
39227,4497,4,simulated
8394,9979,0,simulated
15861,2858,0,simulated
43614,5670,0,simulated
21137,2568,1,simulated
17916,9645,1,simulated
9582,6833,4,simulated
41491,4039,0,simulated
16082,4946,0,simulated
18002,8683,4,simulated
45102,1277,1,simulated
37923,8420,1,simulated
24941,7576,2,simulated
47574,173,1,simulated
3372,830,4,simulated
11017,2049,1,simulated
22944,5900,2,simulated
17757,9322,1,simulated
47803,777,0,simulated
11050,3969,3,simulated
2238,3731,4,simulated
36243,6562,1,simulated
4445,9162,2,simulated
20853,8274,1,simulated
5759,9664,0,simulated
36345,5974,3,simulated
44323,4938,1,simulated
45004,1195,0,simulated
20360,339,2,simulated
9177,5955,3,simulated
29659,4482,1,simulated
5675,3411,0,simulated
17911,8266,0,simulated
27949,8609,2,simulated
1037,9615,1,simulated
27750,3462,2,simulated
26821,1225,4,simulated
26679,4856,2,simulated
2231,2290,4,simulated
17427,8056,0,simulated
45419,4541,3,simulated
40710,2462,3,simulated
28681,7184,0,simulated
43668,6319,4,simulated
6169,3094,3,simulated
34098,4098,2,simulated
3656,8321,2,simulated
38322,293,0,simulated
47077,871,0,simulated
38310,9571,1,simulated
36674,2611,2,simulated
1081,8063,4,simulated
11798,2070,2,simulated
49976,9528,3,simulated
36019,4182,2,simulated
2116,4254,2,simulated
19952,9209,4,simulated
37889,9433,1,simulated
8240,1891,0,simulated
17825,5735,0,simulated
11928,8675,1,simulated
945,3502,0,simulated
19504,1007,0,simulated
22457,9045,0,simulated
10176,5155,2,simulated
24931,9205,1,simulated
3306,3489,4,simulated
15346,1993,3,simulated
34686,613,3,simulated
39538,3643,0,simulated
45146,8962,2,simulated
33137,2964,0,simulated
27563,1413,4,simulated
33961,235,1,simulated
44954,274,3,simulated
11195,5604,4,simulated
10089,1720,2,simulated
23729,5200,2,simulated
47237,5779,0,simulated
17938,2672,1,simulated
19195,1438,0,simulated
14777,2121,0,simulated
43993,4994,3,simulated
32880,8878,0,simulated
20457,9595,2,simulated
17448,2775,4,simulated
34161,9315,2,simulated
17582,9479,1,simulated
33109,9542,0,simulated
5016,8746,0,simulated
35630,2629,1,simulated
45252,2299,4,simulated
13896,5327,1,simulated
48881,7553,0,simulated
30497,3574,0,simulated
29809,5965,3,simulated
12793,2507,1,simulated
15431,588,2,simulated
39131,5535,0,simulated
42501,9182,0,simulated
6309,9898,3,simulated
3585,101,0,simulated
31089,9015,0,simulated
3520,5920,0,simulated
47112,1374,2,simulated
40556,6823,1,simulated
9598,261,4,simulated
40318,5759,4,simulated
2014,3205,4,simulated
33216,1412,1,simulated
18105,773,2,simulated
28444,2054,2,simulated
13466,6366,0,simulated
20478,3819,3,simulated
34,8614,1,simulated
49649,1778,2,simulated
27488,8555,0,simulated
1404,7558,1,simulated
3220,6829,1,simulated
8078,9308,3,simulated
2711,7835,0,simulated
26179,8658,3,simulated
46995,5061,2,simulated
45646,6266,1,simulated
32488,346,3,simulated
38439,154,4,simulated
12965,9904,2,simulated
21603,9671,0,simulated
28289,8061,1,simulated
30715,4776,4,simulated
3603,6404,2,simulated
22489,4016,1,simulated
4097,4750,0,simulated
35103,3528,2,simulated
6117,8767,0,simulated
15540,9436,0,simulated
29611,92,2,simulated
1280,6805,0,simulated
37718,9147,2,simulated
50,4972,1,simulated
38420,9363,3,simulated
27241,22,1,simulated
42735,22,3,simulated
36815,13,3,simulated
16450,3715,4,simulated
6540,2489,3,simulated
21755,466,2,simulated
4224,1230,1,simulated
27321,5391,2,simulated
49340,9749,2,simulated
5303,5682,1,simulated
45634,2883,0,simulated
28616,8990,3,simulated
19273,8455,3,simulated
21242,4686,3,simulated
33435,9061,2,simulated
41893,1843,1,simulated
30799,7892,1,simulated
5139,1616,2,simulated
48606,5065,3,simulated
36621,2358,3,simulated
4141,9567,2,simulated
48902,665,1,simulated
13534,6733,3,simulated
43137,6354,3,simulated
33386,7618,3,simulated
45819,6431,2,simulated
13945,799,3,simulated
31974,9683,0,simulated
49945,7754,1,simulated
12186,2303,0,simulated
2445,3928,1,simulated
10515,7060,4,simulated
20618,3990,3,simulated
1351,1911,3,simulated
27407,4467,1,simulated
47319,9065,2,simulated
18660,7484,1,simulated
22635,8573,1,simulated
34686,4382,4,simulated
10270,2916,4,simulated
609,2924,2,simulated
25345,5488,0,simulated
49936,5721,1,simulated
11122,5908,0,simulated
48651,2341,3,simulated
39835,6417,0,simulated
35158,2843,0,simulated
168,1092,4,simulated
48339,3649,1,simulated
39544,8640,0,simulated
3257,7826,3,simulated
2480,3369,3,simulated
23976,169,0,simulated
41940,2408,2,simulated
27011,5325,3,simulated
35585,1666,0,simulated
8983,3845,0,simulated
45798,3102,2,simulated
44147,2585,1,simulated
36770,9269,2,simulated
10641,3315,2,simulated
40240,6744,0,simulated
44635,3123,0,simulated
7741,8770,0,simulated
25703,3387,0,simulated
38795,3248,4,simulated
21135,5932,1,simulated
11354,3377,3,simulated
11382,5661,1,simulated
40075,7556,0,simulated
15239,4597,1,simulated
41712,7437,1,simulated
46597,2529,3,simulated
17617,1,3,simulated
14423,1729,1,simulated
41819,6049,1,simulated
29639,4629,0,simulated
47991,6612,0,simulated
4729,3057,3,simulated
24030,7316,1,simulated
40048,8628,2,simulated
18385,7433,2,simulated
30090,447,3,simulated
22391,1821,1,simulated
33008,3151,4,simulated
23824,5546,2,simulated
2191,9531,1,simulated
48058,9250,0,simulated
37460,6431,2,simulated
2016,240,3,simulated
21755,880,1,simulated
16547,6067,1,simulated
41310,377,3,simulated
31,6758,0,simulated
6602,5099,2,simulated
24390,1922,2,simulated
43099,2426,1,simulated
18560,1419,2,simulated
21450,2063,0,simulated
17232,6511,4,simulated
49944,139,1,simulated
24277,5201,2,simulated
49661,2088,0,simulated
29417,5594,1,simulated
45796,3680,3,simulated
7978,3764,2,simulated
37101,5527,2,simulated
14295,1172,0,simulated
9205,6940,0,simulated
19409,2432,3,simulated
35839,7271,1,simulated
17459,3975,2,simulated
22353,7964,2,simulated
49621,6867,1,simulated
20868,1389,2,simulated
23614,2034,0,simulated
13655,237,1,simulated
23705,9680,0,simulated
17120,5081,4,simulated
8134,5475,1,simulated
30761,4493,0,simulated
16038,6015,0,simulated
22206,3780,4,simulated
43817,2274,4,simulated
22061,5409,1,simulated
16080,5676,1,simulated
20862,7249,3,simulated
16480,648,1,simulated
9104,816,0,simulated
29459,49,0,simulated
37157,5429,3,simulated
11499,5891,2,simulated
20821,6562,3,simulated
8911,4880,4,simulated
43965,1277,4,simulated
23400,8375,3,simulated
23759,5011,0,simulated
7659,537,2,simulated
43389,2503,4,simulated
31885,5196,1,simulated
15266,9696,1,simulated
20066,6768,1,simulated
39959,4970,0,simulated
47468,8448,3,simulated
32506,8786,2,simulated
11412,9917,1,simulated
43574,6868,0,simulated
32698,6672,0,simulated
15163,9282,0,simulated
6036,981,1,simulated
22511,2200,0,simulated
46926,4120,1,simulated
6129,8765,1,simulated
26842,7918,1,simulated
38747,5034,0,simulated
14818,6652,1,simulated
20445,5834,3,simulated
48544,9752,1,simulated
2985,2351,4,simulated
19181,5434,2,simulated
5445,4139,0,simulated
37700,7662,1,simulated
20311,4619,2,simulated
3809,9550,2,simulated
8681,4541,4,simulated
46488,3819,0,simulated
40080,1757,0,simulated
23328,3340,1,simulated
26835,2513,2,simulated
19098,8615,1,simulated
25827,5754,1,simulated
6119,5787,0,simulated
38482,7835,3,simulated
28537,4804,1,simulated
14708,8,2,simulated
25568,7910,0,simulated
24976,3575,0,simulated
12597,6009,2,simulated
36868,3283,0,simulated
26144,300,1,simulated
3818,2319,0,simulated
26850,9381,1,simulated
6483,2546,2,simulated
9318,2580,3,simulated
22285,361,0,simulated
36092,2020,1,simulated
40415,5192,0,simulated
11692,1835,0,simulated
1566,4664,1,simulated
41879,4514,3,simulated
21004,5513,0,simulated
15851,9811,2,simulated
40136,7142,1,simulated
4120,5688,0,simulated
47867,9689,2,simulated
18039,2396,3,simulated
42574,4403,3,simulated
48563,7378,0,simulated
242,4932,4,simulated
4333,1847,3,simulated
35838,8932,1,simulated
41254,5448,1,simulated
48476,8526,0,simulated
13399,9026,1,simulated
37074,9226,0,simulated
25364,4749,0,simulated
18661,7879,2,simulated
45466,1621,4,simulated
44275,8719,2,simulated
47874,2902,0,simulated
12746,8376,1,simulated
35370,4977,1,simulated
10024,6645,3,simulated
14217,5204,1,simulated
24962,2137,4,simulated
30108,4908,4,simulated
49680,2803,2,simulated
34180,2090,3,simulated
20582,5185,2,simulated
16774,8239,2,simulated
9418,9731,2,simulated
20023,502,2,simulated
3793,9634,1,simulated
17225,558,4,simulated
42338,1505,3,simulated
30452,9698,0,simulated
235,9340,2,simulated
49266,996,1,simulated
15318,4107,1,simulated
22464,8261,0,simulated
3139,1961,1,simulated
17193,1464,1,simulated
5160,7018,0,simulated
49563,5007,3,simulated
28663,6665,0,simulated
38453,134,0,simulated
42021,2527,2,simulated
67,5602,2,simulated
6547,614,0,simulated
13986,1308,4,simulated
8188,8500,0,simulated
22338,1471,1,simulated
12170,6045,2,simulated
46132,4865,3,simulated
10666,2730,2,simulated
4305,2707,0,simulated
34779,133,0,simulated
16001,6201,4,simulated
48306,3751,2,simulated
34657,7752,2,simulated
31766,1991,0,simulated
16753,767,4,simulated
1763,1381,0,simulated
17378,6810,0,simulated
17572,2082,1,simulated
49529,1173,1,simulated
3,5793,2,simulated
49836,2068,4,simulated
27766,5526,1,simulated
764,3416,0,simulated
48523,1125,3,simulated
24842,4034,4,simulated
35251,9275,1,simulated
10922,6558,1,simulated
49877,7010,2,simulated
19225,1587,0,simulated
21731,9210,0,simulated
18808,3587,1,simulated
21766,9667,0,simulated
26990,7955,0,simulated
13055,9485,3,simulated
2476,1608,2,simulated
38818,5526,0,simulated
42025,5972,0,simulated
5998,2043,1,simulated
40193,9905,3,simulated
6787,8147,2,simulated
46182,4085,3,simulated
21723,9899,4,simulated
11085,7040,2,simulated
21419,2881,3,simulated
4466,5366,1,simulated
4947,9597,1,simulated
10515,3954,3,simulated
30790,9435,3,simulated
41007,6706,1,simulated
3662,4153,1,simulated
2565,2346,0,simulated
4928,8330,0,simulated
43627,148,3,simulated
17140,1145,0,simulated
48064,1357,0,simulated
34221,3513,1,simulated
6180,5044,1,simulated
17289,6939,0,simulated
2455,2503,1,simulated
19872,8502,3,simulated
36829,8922,4,simulated
22189,145,0,simulated
47516,7789,1,simulated
44724,7833,4,simulated
41739,8828,2,simulated
46995,4526,4,simulated
13120,2000,1,simulated
23873,9436,2,simulated
46153,4443,1,simulated
24121,1859,0,simulated
34370,6596,0,simulated
29316,911,0,simulated
29085,3452,1,simulated
3844,8325,1,simulated
48513,1770,0,simulated
3676,4947,2,simulated
12050,4627,3,simulated
33774,2071,0,simulated
232,567,1,simulated
11846,5431,4,simulated
22961,6201,2,simulated
49143,1989,0,simulated
16231,8896,3,simulated
18518,863,2,simulated
28413,6134,3,simulated
48158,902,2,simulated
18075,5838,2,simulated
17608,2807,1,simulated
37739,8381,4,simulated
18588,5152,1,simulated
47861,5165,0,simulated
9090,9251,3,simulated
47636,6534,0,simulated
7883,6693,0,simulated
26446,624,2,simulated
41112,4358,2,simulated
31821,4353,0,simulated
16556,5246,2,simulated
5525,4583,0,simulated
34198,3384,1,simulated
21242,4243,1,simulated
22202,9635,3,simulated
19818,2489,1,simulated
35968,4506,4,simulated
10091,5427,2,simulated
32267,7077,1,simulated
17744,951,0,simulated
40201,8890,0,simulated
30915,1724,0,simulated
46838,7795,4,simulated
16484,6977,0,simulated
46644,8117,2,simulated
19827,3362,3,simulated
13197,41,2,simulated
26497,7687,2,simulated
49739,4481,0,simulated
11160,9313,3,simulated
27781,8546,0,simulated
49408,1359,2,simulated
17105,7033,0,simulated
18385,9011,0,simulated
35776,4506,0,simulated
13967,3993,2,simulated
27204,2826,0,simulated
31798,74,3,simulated
13697,8778,2,simulated
26866,8742,0,simulated
22575,732,1,simulated
45171,4702,0,simulated
37881,3363,0,simulated
18116,9524,1,simulated
1581,2971,1,simulated
35995,5961,3,simulated
26573,9463,0,simulated
4591,586,0,simulated
18237,7189,1,simulated
16466,223,1,simulated
3013,6840,0,simulated
23577,1466,1,simulated
5302,6163,0,simulated
25774,3665,0,simulated
35881,7069,2,simulated
39357,7497,0,simulated
23947,3202,2,simulated
24492,1730,0,simulated
5382,9499,3,simulated
46836,511,2,simulated
34873,3299,0,simulated
40495,4148,0,simulated
42559,6671,3,simulated
17329,1332,0,simulated
24470,2880,3,simulated
8771,2557,1,simulated
9107,7246,4,simulated
46775,5505,1,simulated
24738,6405,4,simulated
775,1646,0,simulated
57,5472,0,simulated
23056,5452,1,simulated
39995,1917,0,simulated
25766,5341,3,simulated
32649,1812,1,simulated
546,1394,2,simulated
30766,5737,1,simulated
37675,1328,0,simulated
42374,7986,1,simulated
6396,1867,0,simulated
14502,6238,2,simulated
26992,4700,0,simulated
45044,9419,4,simulated
3389,8234,0,simulated
10822,4855,2,simulated
572,6208,4,simulated
18125,6699,4,simulated
48878,4984,2,simulated
36696,4262,2,simulated
16732,232,4,simulated
17229,3931,2,simulated
19050,6003,0,simulated
4593,5830,4,simulated
31231,434,3,simulated
10692,1912,1,simulated
16600,3229,3,simulated
39382,7975,2,simulated
43861,8520,1,simulated
8478,82,1,simulated
8053,6651,1,simulated
3060,4183,0,simulated
28798,4750,0,simulated
32819,9491,3,simulated
38307,2759,0,simulated
34494,7075,1,simulated
15411,9933,0,simulated
37335,9317,2,simulated
11496,8026,0,simulated
7858,8262,3,simulated
43678,683,0,simulated
7827,4533,0,simulated
13792,6852,0,simulated
4534,4491,4,simulated
19707,7192,2,simulated
26966,6238,2,simulated
48260,6537,2,simulated
16908,318,0,simulated
25231,3142,2,simulated
37370,6773,0,simulated
19338,1997,0,simulated
18493,1892,1,simulated
42899,8648,3,simulated
33973,5760,2,simulated
36851,4280,3,simulated
22841,1059,0,simulated
28639,3539,0,simulated
3335,9959,0,simulated
712,5058,0,simulated
9105,6232,0,simulated
5711,9052,0,simulated
30352,1466,1,simulated
42695,4941,1,simulated
15978,1850,0,simulated
43097,9140,0,simulated
33100,6231,0,simulated
48559,6170,1,simulated
3835,1701,2,simulated
48946,9126,1,simulated
8900,752,0,simulated
39979,9500,0,simulated
24997,614,3,simulated
5805,2777,2,simulated
7734,6583,1,simulated
33021,4429,3,simulated
9191,8104,1,simulated
14123,5483,1,simulated
5828,5679,1,simulated
19940,5559,2,simulated
8485,2810,0,simulated
27358,452,0,simulated
7553,7212,2,simulated
47120,8780,1,simulated
49189,7236,1,simulated
1445,3362,0,simulated
22407,5200,3,simulated
24289,1906,1,simulated
7794,6296,4,simulated
6678,4011,0,simulated
40630,766,1,simulated
25499,6052,2,simulated
13269,6388,0,simulated
10635,9888,0,simulated
6421,724,0,simulated
4379,7924,2,simulated
18047,7958,1,simulated
999,4963,1,simulated
28758,9980,3,simulated
4303,4142,2,simulated
7831,6491,4,simulated
47667,7836,2,simulated
18909,541,1,simulated
46823,3348,4,simulated
6736,9062,4,simulated
32899,5447,0,simulated
45192,2977,2,simulated
11610,8909,1,simulated
43178,4041,2,simulated
33955,2704,0,simulated
37063,9607,2,simulated
40904,9640,3,simulated
23600,873,0,simulated
24374,1597,0,simulated
11005,6597,1,simulated
42478,12,1,simulated
29220,2354,2,simulated
49158,6542,2,simulated
49863,4987,0,simulated
2151,5275,1,simulated
23227,3249,1,simulated
14145,5430,1,simulated
26290,6218,3,simulated
20907,8518,1,simulated
12459,6356,2,simulated
38577,6193,3,simulated
31436,6424,4,simulated
27995,6597,4,simulated
7893,9011,2,simulated
5554,6964,1,simulated
19989,5191,4,simulated
27224,1402,0,simulated
28173,5362,1,simulated
31146,1305,0,simulated
7155,4988,3,simulated
39908,5242,0,simulated
15480,4937,3,simulated
20367,6571,3,simulated
178,4777,1,simulated
48257,5105,1,simulated
10803,1253,3,simulated
37282,3548,0,simulated
41514,8394,1,simulated
44350,2103,3,simulated
7775,5300,0,simulated
16626,9717,0,simulated
28576,3563,0,simulated
42340,666,1,simulated
9789,7146,3,simulated
40797,1520,3,simulated
13750,8735,0,simulated
46522,280,0,simulated
10197,3862,2,simulated
31128,6993,0,simulated
1301,6612,1,simulated
40692,4331,1,simulated
23863,1925,0,simulated
39442,9960,0,simulated
30592,6499,0,simulated
44745,3153,0,simulated
23028,6448,1,simulated
37056,2599,1,simulated
14385,5094,0,simulated
39006,6303,1,simulated
21411,8593,2,simulated
26349,3214,1,simulated
36574,4298,1,simulated
2215,6832,3,simulated
30974,2065,2,simulated
24633,6738,3,simulated
16622,8928,0,simulated
733,4679,1,simulated
47694,1538,2,simulated
22548,890,2,simulated
20274,8216,1,simulated
35593,3797,1,simulated
2455,718,1,simulated
29488,3715,0,simulated
30690,1633,0,simulated
22608,8836,2,simulated
45266,3968,1,simulated
49920,2628,0,simulated
11576,893,0,simulated
40937,9619,4,simulated
2425,9700,1,simulated
38952,568,1,simulated
49866,9584,3,simulated
16470,8668,0,simulated
34785,3518,3,simulated
30586,2778,3,simulated
11679,9692,0,simulated
5702,9173,3,simulated
20099,5566,2,simulated
45700,6882,2,simulated
42232,4039,2,simulated
15003,2241,3,simulated
28390,473,3,simulated
48357,118,4,simulated
18793,114,2,simulated
47972,4776,3,simulated
29422,9032,3,simulated
22703,27,3,simulated
6972,7602,2,simulated
19236,3203,1,simulated
34166,9860,1,simulated
10158,9264,0,simulated
36925,5854,3,simulated
1531,4447,2,simulated
775,4183,1,simulated
7986,4938,4,simulated
8308,7370,1,simulated
7343,9929,3,simulated
30120,6185,3,simulated
21632,4265,2,simulated
48133,7584,4,simulated
17734,3090,4,simulated
46279,7647,1,simulated
48359,3073,2,simulated
19232,5945,4,simulated
40783,4610,4,simulated
627,3386,3,simulated
30029,9497,0,simulated
38730,8825,0,simulated
31144,8292,0,simulated
46393,5004,4,simulated
45579,7655,2,simulated
23976,5180,0,simulated
26799,2794,4,simulated
27522,9077,0,simulated
14260,3258,0,simulated
10614,9813,0,simulated
19442,5137,3,simulated
5868,2764,4,simulated
29115,3161,0,simulated
23590,817,2,simulated
11024,3026,1,simulated
22392,1183,0,simulated
28504,2211,1,simulated
9212,5541,0,simulated
32507,2574,0,simulated
2007,9152,0,simulated
42523,499,3,simulated
9034,1409,1,simulated
34972,4261,3,simulated
15065,3224,2,simulated
31905,5201,1,simulated
28476,4268,0,simulated
3198,9016,0,simulated
42670,1360,0,simulated
38435,6145,3,simulated
23791,3959,1,simulated
42025,2542,0,simulated
45242,8891,3,simulated
18893,6172,2,simulated
34487,9666,4,simulated
30085,7036,3,simulated
11525,5388,0,simulated
15766,905,3,simulated
2594,5216,2,simulated
33467,1098,2,simulated
7569,8754,1,simulated
24713,6352,1,simulated
1226,8334,4,simulated
13181,1169,2,simulated
35471,7597,1,simulated
34973,6996,2,simulated
2229,5884,3,simulated
10649,3157,3,simulated
4949,3902,1,simulated
31697,8937,0,simulated
20187,7945,2,simulated
3100,8046,2,simulated
28311,98,1,simulated
45927,6407,2,simulated
45668,8134,2,simulated
17923,1614,4,simulated
41562,6015,0,simulated
43025,6941,3,simulated
31569,1668,4,simulated
6979,908,3,simulated
12099,2671,2,simulated
33314,3190,0,simulated
38701,5426,0,simulated
38972,1796,3,simulated
41144,385,0,simulated
49990,9712,3,simulated
17773,5936,1,simulated
14241,3221,1,simulated
17842,5017,1,simulated
11463,9064,1,simulated
19185,5261,0,simulated
36072,8120,3,simulated
26030,4715,1,simulated
44596,6436,0,simulated
23671,7090,2,simulated
36055,5211,3,simulated
7490,4900,3,simulated
17557,1258,3,simulated
15768,2571,4,simulated
1712,5277,1,simulated
38265,7761,0,simulated
25357,8045,2,simulated
23872,4260,3,simulated
17413,9036,3,simulated
45684,504,4,simulated
35019,5338,1,simulated
48165,556,0,simulated
4384,4155,0,simulated
7452,8751,0,simulated
42029,3476,3,simulated
24860,9126,0,simulated
37446,8302,4,simulated
36257,8387,1,simulated
28944,3746,2,simulated
3213,5455,0,simulated
917,9145,2,simulated
25147,9980,1,simulated
27376,1874,2,simulated
