visitor_id,age,ticket_type,visit_date,group_size,spend_amount,satisfaction_score,attractions_visited,time_spent_hours,return_visitor,feedback_text
26217,28,Standard,2095-10-11,1,15.526541459732112,2.1,5,4.834453096007232,0,Educational and fun
26218,34,Annual Pass,2095-10-12,1,40.276089616105104,1.9,5,2.919274189405373,1,Educational and fun
26219,9,Standard,2095-10-13,2,160.88171367677577,3.2,3,3.6543414713132343,0,Expensive
26220,14,Premium,2095-10-14,4,87.4811251491655,1.2,5,1.0,1,Educational and fun
26221,15,Standard,2095-10-15,3,57.908440514722656,4.5,6,1.5768632941764245,1,Expensive
26222,44,Premium,2095-10-16,7,155.3138001580291,2.2,2,2.13919700363217,1,Expensive
26223,44,VIP,2095-10-17,1,115.4304889499477,3.2,3,1.7989769586050501,0,Great day out
26224,25,Premium,2095-10-18,3,207.02672923251188,4.0,1,6.314209573652552,0,Expensive
26225,59,VIP,2095-10-19,2,220.9516875949884,1.3,3,3.556562579671826,0,Too crowded
26226,34,VIP,2095-10-20,2,65.15289262069408,4.0,3,3.5685348968343957,1,Animals were active
26227,23,Premium,2095-10-21,2,140.91458411570952,4.6,4,3.0080411555584132,0,Too crowded
26228,20,Standard,2095-10-22,1,94.75521071084857,3.3,5,5.255395357282337,0,Expensive
26229,33,Standard,2095-10-23,6,141.4090387862226,1.6,2,3.5641311519226253,1,Expensive
26230,22,Premium,2095-10-24,1,134.66320789663558,4.8,7,2.3018414061416608,0,Too crowded
26231,18,Annual Pass,2095-10-25,1,97.98823752319116,4.0,4,4.068164353281661,0,Too crowded
26232,67,Premium,2095-10-26,2,10.0,3.9,2,6.236976120784879,1,Great day out
26233,66,Premium,2095-10-27,4,179.876358065283,1.1,2,4.060238592428336,0,Educational and fun
26234,65,VIP,2095-10-28,2,51.038905931282336,1.2,4,2.96684236239499,0,Great day out
26235,16,Standard,2095-10-29,4,10.606658532916043,4.7,1,4.318703672534506,1,Amazing experience!
26236,48,Standard,2095-10-30,2,84.80847770048635,1.8,3,2.5745712389006554,0,Amazing experience!
26237,39,Premium,2095-10-31,1,83.1637694982607,4.2,3,4.153433878748651,0,Animals were active
26238,25,Premium,2095-11-01,4,176.3087821445522,4.3,4,5.155135273458023,1,Expensive
26239,50,Annual Pass,2095-11-02,3,183.36327095678826,4.4,4,4.6687202468307545,0,Too crowded
26240,37,Standard,2095-11-03,1,82.06545718410717,1.2,7,5.012756240808569,0,Great day out
26241,14,Premium,2095-11-04,2,29.275253167875096,2.3,3,4.568233324538302,0,Too crowded
26242,47,Annual Pass,2095-11-05,4,50.142627923294,3.9,5,4.960190142871603,0,Expensive
26243,26,Premium,2095-11-06,1,219.3946023161061,4.7,5,4.340307250213829,1,Great day out
26244,63,Standard,2095-11-07,1,17.076480277353916,4.1,4,4.8416167207761145,0,Animals were active
26245,66,Standard,2095-11-08,3,79.96717242894051,2.2,4,5.975608672360666,0,Too crowded
26246,30,Annual Pass,2095-11-09,5,38.96583055826226,2.9,4,1.9823212161329224,1,Animals were active
26247,49,Standard,2095-11-10,1,10.0,1.5,3,3.588011716985461,0,Animals were active
26248,40,Standard,2095-11-11,7,146.45735684955514,4.0,5,2.322443544117649,0,Educational and fun
26249,63,Standard,2095-11-12,1,38.81699870486575,2.2,8,4.3552046384627285,0,Educational and fun
26250,14,Standard,2095-11-13,3,10.0,5.0,3,4.33336342149864,0,Great day out
26251,20,Standard,2095-11-14,2,57.26612358508515,3.1,6,3.939773566339577,1,Amazing experience!
26252,41,VIP,2095-11-15,4,77.46965296408428,1.9,4,4.887552283684667,0,Great day out
26253,10,Annual Pass,2095-11-16,2,273.5525811167692,2.2,1,1.5831238201564743,0,Animals were active
26254,46,Premium,2095-11-17,3,10.0,4.7,3,3.968771186421728,0,Great day out
26255,27,Annual Pass,2095-11-18,3,10.0,1.6,4,8.424822615693893,0,Too crowded
26256,61,Standard,2095-11-19,5,131.065726022667,2.3,2,5.348214446033921,0,Animals were active
26257,58,Premium,2095-11-20,4,58.927067285871075,1.2,4,3.8978535038317763,0,Educational and fun
26258,54,VIP,2095-11-21,1,10.0,3.0,9,3.855673871230889,0,Great day out
26259,23,Premium,2095-11-22,2,10.0,1.8,2,3.7588590743080292,1,Educational and fun
26260,29,Standard,2095-11-23,1,10.0,3.8,2,1.0,0,Great day out
26261,32,Standard,2095-11-24,3,23.409082434658796,3.8,2,3.861580408698154,1,Animals were active
26262,31,Standard,2095-11-25,2,291.2586548900754,4.4,1,5.546720236871766,0,Too crowded
26263,42,Standard,2095-11-26,3,167.4957223713591,1.4,5,5.501692734204553,0,Amazing experience!
26264,7,Premium,2095-11-27,2,17.337833973191678,3.2,3,3.997403076230739,1,Expensive
26265,64,Standard,2095-11-28,2,185.97473251590205,2.0,1,3.3647360827225437,0,Educational and fun
26266,43,Standard,2095-11-29,2,61.33708430127899,3.7,4,4.691943745316311,0,Too crowded
26267,59,Standard,2095-11-30,3,295.1186109123237,4.6,5,2.5456516242268634,1,Expensive
26268,50,Standard,2095-12-01,3,117.94569336606395,2.1,4,5.979304098011694,1,Educational and fun
26269,63,VIP,2095-12-02,6,197.30679105897525,3.0,4,9.239409087304738,0,Great day out
26270,49,Premium,2095-12-03,4,82.42338802622103,3.3,4,4.22218919174749,0,Great day out
26271,63,Premium,2095-12-04,6,76.04079876057537,2.5,6,3.146977656196569,1,Amazing experience!
26272,28,Premium,2095-12-05,3,101.40941308719314,1.8,6,3.831873494687443,0,Amazing experience!
26273,43,VIP,2095-12-06,6,62.31958197590451,3.3,7,2.5817599444072403,0,Animals were active
26274,7,Standard,2095-12-07,2,50.84342498478929,1.5,3,4.8725758565206805,1,Educational and fun
26275,8,Annual Pass,2095-12-08,5,10.0,1.5,2,4.581482210522699,1,Animals were active
26276,9,Standard,2095-12-09,4,31.01382913937181,3.0,6,5.291392372246341,0,Amazing experience!
26277,57,VIP,2095-12-10,4,128.92159244028645,1.7,6,6.191973852758547,0,Great day out
26278,12,Standard,2095-12-11,2,10.0,4.9,5,7.18144876939022,0,Great day out
26279,63,Annual Pass,2095-12-12,2,64.03563564600078,3.8,4,3.6793255992579468,1,Amazing experience!
26280,14,Standard,2095-12-13,3,10.0,1.6,4,2.592078458316316,1,Great day out
26281,14,Premium,2095-12-14,3,51.58954693932105,3.7,4,3.40276066511482,0,Educational and fun
26282,43,Premium,2095-12-15,1,13.057841571026902,2.4,2,3.899619037994511,1,Expensive
26283,41,VIP,2095-12-16,6,10.0,4.3,3,3.7487179610271024,1,Expensive
26284,58,Standard,2095-12-17,1,155.3258690892701,1.2,8,2.584511377373982,1,Too crowded
26285,62,Premium,2095-12-18,2,86.60768688094065,1.6,5,2.585237117970634,0,Animals were active
26286,45,Standard,2095-12-19,3,38.532950216645226,2.2,4,1.0,0,Great day out
26287,56,Standard,2095-12-20,1,10.0,2.9,5,5.190347698403345,0,Too crowded
26288,46,Annual Pass,2095-12-21,4,45.38011590843296,4.4,6,3.3120699332847874,1,Great day out
26289,19,VIP,2095-12-22,2,85.05634858472706,1.8,6,2.1112358741712782,0,Animals were active
26290,61,Standard,2095-12-23,2,60.9089849201677,2.8,4,5.860165831950584,0,Expensive
26291,65,Premium,2095-12-24,2,192.14393681606617,3.3,3,2.6834807772704883,0,Amazing experience!
26292,43,Premium,2095-12-25,2,96.93395605810024,1.9,5,2.698193223322199,1,Educational and fun
26293,9,Standard,2095-12-26,1,54.15816103572857,2.5,5,2.7305903309378436,1,Too crowded
26294,15,Standard,2095-12-27,1,74.77339416495394,1.7,6,4.364898959181117,0,Educational and fun
26295,44,Standard,2095-12-28,2,10.0,1.3,5,2.8661586769527116,1,Expensive
26296,25,Standard,2095-12-29,1,146.77056655483662,4.3,1,3.4534061574084913,1,Amazing experience!
26297,33,VIP,2095-12-30,4,176.70922102674962,2.0,2,2.899597108368549,0,Expensive
26298,43,Annual Pass,2095-12-31,6,55.02130911281494,3.1,4,5.504061017417556,0,Expensive
26299,14,Standard,2096-01-01,4,125.0557185719417,1.5,5,4.226005524759939,0,Great day out
26300,37,VIP,2096-01-02,3,73.97525028076495,1.5,9,4.473548925999641,1,Amazing experience!
26301,22,VIP,2096-01-03,3,87.92533194901782,2.9,4,3.8855776893156877,0,Amazing experience!
26302,35,Standard,2096-01-04,1,10.0,2.1,3,3.149217391615308,0,Expensive
26303,54,Standard,2096-01-05,3,69.03260986933091,1.6,3,5.304723664119359,0,Expensive
26304,40,VIP,2096-01-06,1,205.54194875048375,1.7,12,5.1249265428171675,1,Animals were active
26305,11,Standard,2096-01-07,3,46.815634564262425,1.3,2,1.5972966361539394,0,Animals were active
26306,61,Standard,2096-01-08,4,266.50490731279695,3.3,4,2.8775409109119754,0,Great day out
26307,9,VIP,2096-01-09,5,128.46088143953585,2.0,3,3.1483814754939865,0,Great day out
26308,38,Premium,2096-01-10,4,43.633650547902,1.9,6,5.63004234349569,0,Educational and fun
26309,28,Premium,2096-01-11,1,61.556972520789714,2.6,4,6.951480582619624,1,Animals were active
26310,18,Standard,2096-01-12,2,26.715639538574834,4.8,1,4.597215322627267,0,Educational and fun
26311,65,Premium,2096-01-13,1,137.68198736328011,4.2,4,3.9697269606767622,0,Educational and fun
26312,51,Standard,2096-01-14,1,16.14766472550323,2.0,4,4.134674870631626,1,Animals were active
26313,33,VIP,2096-01-15,2,60.705771849393216,2.2,4,6.014054048656054,1,Educational and fun
26314,17,Premium,2096-01-16,3,10.0,4.1,7,2.8019931478249136,0,Animals were active
26315,51,Standard,2096-01-17,1,60.606719357026286,4.7,1,4.54263989446213,1,Amazing experience!
26316,15,Standard,2096-01-18,2,53.75890244556662,4.8,3,3.1285042785664547,0,Too crowded
26317,21,Standard,2096-01-19,6,197.677439768369,4.7,3,5.41921611629942,0,Great day out
26318,52,Standard,2096-01-20,1,148.54507596207378,4.6,5,3.3495450801178817,0,Educational and fun
26319,21,Premium,2096-01-21,3,238.51927881635348,2.4,4,4.002947480006073,0,Great day out
26320,35,Annual Pass,2096-01-22,3,10.0,3.4,8,4.4329658354150645,0,Educational and fun
26321,41,Annual Pass,2096-01-23,3,10.0,4.1,4,3.9616296415775567,0,Animals were active
26322,15,Standard,2096-01-24,4,34.5919997983275,4.8,4,2.2954104544030285,0,Too crowded
26323,28,Standard,2096-01-25,5,119.27024217145616,1.9,1,6.0179933726816595,0,Too crowded
26324,57,VIP,2096-01-26,3,28.812998316144906,1.7,5,4.191965249765136,1,Animals were active
26325,17,VIP,2096-01-27,4,88.2390234192425,4.0,3,5.444097534508056,0,Great day out
26326,19,Standard,2096-01-28,3,106.43649749624943,1.5,1,4.800187891685782,0,Animals were active
26327,20,Standard,2096-01-29,5,36.537148632202324,2.4,6,4.449884676720214,1,Expensive
26328,38,Premium,2096-01-30,3,34.176697262921,2.7,4,5.134445202420848,0,Educational and fun
26329,63,Standard,2096-01-31,4,80.9323150868986,1.2,2,1.7132618354317888,1,Expensive
26330,47,Premium,2096-02-01,1,10.0,1.3,3,4.190288838841167,0,Educational and fun
26331,27,Premium,2096-02-02,2,162.5611046271215,1.2,3,5.89941069735567,1,Too crowded
26332,51,Standard,2096-02-03,1,99.49059514104954,3.6,4,4.2320492970813754,0,Great day out
26333,51,Premium,2096-02-04,4,42.91457679731079,4.9,3,5.985273822767912,0,Educational and fun
26334,22,VIP,2096-02-05,5,31.086095216686797,4.6,6,4.386438552934805,1,Great day out
26335,44,Standard,2096-02-06,4,83.90149893868363,4.4,4,2.8610846818325752,1,Great day out
26336,24,Premium,2096-02-07,2,10.0,2.2,1,3.3018744559962383,0,Too crowded
26337,29,Standard,2096-02-08,3,139.42404279717724,2.4,3,2.8394822722301063,1,Educational and fun
26338,7,Premium,2096-02-09,1,143.56123001882932,1.0,4,1.7944261588345904,1,Animals were active
26339,35,Standard,2096-02-10,3,212.6724424871761,3.8,5,5.247231988012186,1,Educational and fun
26340,51,VIP,2096-02-11,4,170.52293320928183,4.5,4,6.1236841069193595,0,Amazing experience!
26341,35,Standard,2096-02-12,1,162.69593148852948,1.0,3,4.9923477963382314,0,Amazing experience!
26342,32,Annual Pass,2096-02-13,4,45.520683319439044,1.9,1,5.141996454941091,1,Animals were active
26343,61,Premium,2096-02-14,1,37.741582163358515,3.8,3,3.6832559705368055,0,Animals were active
26344,51,Standard,2096-02-15,2,115.63453781990845,4.6,2,4.422866486103844,0,Expensive
26345,64,Premium,2096-02-16,1,85.2783562739036,3.5,3,8.455167401083926,1,Expensive
26346,32,Premium,2096-02-17,1,10.0,3.6,5,4.681130969348421,0,Educational and fun
26347,25,Premium,2096-02-18,3,155.95775504693324,2.8,2,5.937456963834565,1,Expensive
26348,53,Standard,2096-02-19,3,90.59853886237157,4.0,6,2.628789758853597,1,Expensive
26349,65,Standard,2096-02-20,4,21.00717833400417,1.6,4,5.409317235648759,0,Educational and fun
26350,8,Premium,2096-02-21,3,43.141722403485225,4.9,2,2.9421609526646093,1,Educational and fun
26351,6,Annual Pass,2096-02-22,7,118.57673655213743,3.3,5,6.821258813091163,1,Animals were active
26352,60,Standard,2096-02-23,1,12.603289704919616,2.1,5,2.6288651860012715,0,Expensive
26353,35,Standard,2096-02-24,1,25.170475024355742,1.2,5,6.574140357187153,0,Great day out
26354,26,Standard,2096-02-25,5,26.472594265140597,4.3,6,5.082911409360974,0,Educational and fun
26355,59,VIP,2096-02-26,3,48.668719561655166,1.1,5,3.073479915649128,1,Educational and fun
26356,27,VIP,2096-02-27,1,39.220165738067514,3.4,5,3.863032623693965,0,Expensive
26357,56,Premium,2096-02-28,1,80.8122300169314,4.0,7,4.471264534476303,1,Animals were active
26358,15,VIP,2096-02-29,4,235.17171425659922,2.4,4,3.3119427726280257,1,Expensive
26359,64,Premium,2096-03-01,4,43.26566918555508,2.5,1,2.6946160983414336,0,Educational and fun
26360,64,Standard,2096-03-02,1,116.44376449254673,4.4,4,4.383229433787784,0,Expensive
26361,31,VIP,2096-03-03,5,45.11225916763842,2.7,2,4.6081230812467355,0,Great day out
26362,7,Standard,2096-03-04,2,17.327268543212508,4.3,3,1.0,1,Expensive
26363,26,Standard,2096-03-05,2,20.686094022064516,2.4,3,4.04384870674246,1,Great day out
26364,39,Standard,2096-03-06,2,15.920697942648516,3.3,3,6.104133321846026,1,Too crowded
26365,47,Standard,2096-03-07,4,95.4780316840613,2.4,2,5.110797985811404,0,Amazing experience!
26366,49,Standard,2096-03-08,1,66.92743670644958,3.1,4,6.012923609722475,0,Amazing experience!
26367,61,Standard,2096-03-09,3,10.0,4.0,5,5.152668540538144,0,Amazing experience!
26368,34,Standard,2096-03-10,1,159.93478755443394,2.3,3,2.8916338483583846,0,Amazing experience!
26369,16,VIP,2096-03-11,1,49.791910978506884,3.8,5,2.4365911606989004,0,Animals were active
26370,67,Standard,2096-03-12,4,17.334806051722094,3.1,4,4.675033004449703,0,Expensive
26371,52,Annual Pass,2096-03-13,2,104.44804420782867,4.4,1,2.1030660500579623,1,Educational and fun
26372,38,Standard,2096-03-14,4,53.65256058955073,3.6,5,2.9756605309331174,0,Animals were active
26373,55,Standard,2096-03-15,1,79.08195319850492,3.2,3,4.451013507425857,0,Animals were active
26374,31,Premium,2096-03-16,5,170.3728173765633,1.8,3,3.0827620878176916,0,Too crowded
26375,15,VIP,2096-03-17,1,33.67766374940289,1.7,6,3.2356434819187556,0,Educational and fun
26376,54,VIP,2096-03-18,2,129.3269599348179,3.9,2,5.452311283447916,0,Amazing experience!
26377,14,VIP,2096-03-19,2,24.482306515763234,4.1,3,5.071855264781268,1,Too crowded
26378,29,Premium,2096-03-20,3,101.73966531553383,2.6,5,6.413310229122453,1,Amazing experience!
26379,10,Standard,2096-03-21,2,135.60272739644503,4.6,1,3.333255167394705,0,Great day out
26380,24,Standard,2096-03-22,1,109.15168986852395,4.4,7,3.1945481320207554,1,Expensive
26381,19,Standard,2096-03-23,3,34.22545739635842,3.4,1,1.7995296549707351,0,Too crowded
26382,8,Annual Pass,2096-03-24,1,376.0027896620062,2.3,6,4.769607175102647,0,Expensive
26383,48,Standard,2096-03-25,4,43.199050069507194,2.8,1,2.3787731566768135,0,Too crowded
26384,9,Standard,2096-03-26,1,23.802979014199863,3.8,6,6.130644451009021,0,Expensive
26385,22,Standard,2096-03-27,1,25.687929021094988,4.4,1,6.12831034624784,0,Amazing experience!
26386,29,Premium,2096-03-28,1,78.2110208983706,1.8,6,4.904004400720959,1,Too crowded
26387,7,Standard,2096-03-29,4,240.686026773594,2.1,7,3.6980166506747683,0,Expensive
26388,17,Premium,2096-03-30,3,57.22423412175103,4.2,2,2.423527395141348,0,Amazing experience!
26389,13,Standard,2096-03-31,3,36.20349282062027,2.7,5,3.6189616541967196,0,Animals were active
26390,32,Standard,2096-04-01,1,15.149502925465306,2.1,4,3.5097965519617023,0,Educational and fun
26391,12,Premium,2096-04-02,3,33.63559976681485,3.3,3,3.118661919407525,1,Amazing experience!
26392,14,Premium,2096-04-03,1,18.822508417937193,4.6,8,5.811377082125663,1,Amazing experience!
26393,35,Standard,2096-04-04,1,24.548074346479495,2.0,7,2.2451654799098533,0,Educational and fun
26394,67,Annual Pass,2096-04-05,6,14.155500217976357,2.7,6,3.3815788043180723,0,Educational and fun
26395,48,Annual Pass,2096-04-06,3,18.088728785150575,2.0,1,5.677210549275276,0,Animals were active
26396,20,Standard,2096-04-07,1,105.97224566276806,1.4,3,5.629461590484903,1,Animals were active
26397,5,Standard,2096-04-08,4,184.8142569954337,4.5,1,1.7262327353485056,1,Great day out
26398,54,Standard,2096-04-09,1,117.52817675460997,2.7,6,4.805070781333026,1,Expensive
26399,34,Standard,2096-04-10,6,41.858390127597985,4.8,3,3.4952651422940497,0,Educational and fun
26400,32,Standard,2096-04-11,1,25.946169645849935,2.7,5,5.633545853080895,0,Great day out
26401,67,Standard,2096-04-12,2,10.0,1.6,2,1.8725079404265883,0,Too crowded
26402,18,Standard,2096-04-13,1,132.50865875977428,2.8,6,6.768256732302369,1,Great day out
26403,50,Annual Pass,2096-04-14,1,114.38916872275625,1.8,6,3.561471538321178,0,Too crowded
26404,55,Standard,2096-04-15,3,113.81353340632153,1.8,4,3.961940844641293,1,Great day out
26405,8,Premium,2096-04-16,1,45.26144552290866,1.6,5,2.4619593393384696,0,Educational and fun
26406,69,Standard,2096-04-17,1,142.77468547297482,1.4,5,3.467429718875156,0,Great day out
26407,63,Standard,2096-04-18,5,245.30888287551576,1.9,4,6.285358708559322,1,Animals were active
26408,26,Standard,2096-04-19,2,139.85566930426603,1.6,7,4.327618952645937,0,Animals were active
26409,15,Standard,2096-04-20,5,32.43093461860394,1.8,7,2.696529443907075,1,Educational and fun
26410,31,Standard,2096-04-21,1,14.0062861801993,2.3,2,2.970879759465748,0,Great day out
26411,65,Standard,2096-04-22,4,10.0,1.7,2,2.96977097400376,0,Educational and fun
26412,32,Premium,2096-04-23,5,27.210568930188337,3.5,5,4.4639859114976685,1,Expensive
26413,7,Standard,2096-04-24,1,193.24566394626655,1.9,7,3.8842288783959797,0,Amazing experience!
26414,47,Standard,2096-04-25,3,46.374516938306265,1.3,5,4.894409702945655,0,Amazing experience!
26415,39,Standard,2096-04-26,4,98.05249806266785,1.9,5,4.523873319835291,0,Great day out
26416,55,Standard,2096-04-27,3,12.991546710478657,4.4,10,1.0,0,Too crowded
26417,37,Premium,2096-04-28,3,10.0,1.2,3,1.0714517143300624,0,Animals were active
26418,44,Standard,2096-04-29,6,137.78542891068102,3.6,8,3.999481966836523,0,Great day out
26419,52,Standard,2096-04-30,3,106.38499151315497,1.9,4,3.725552597563398,0,Great day out
26420,52,Standard,2096-05-01,5,16.06798167654798,1.4,7,4.304095009979033,1,Great day out
26421,55,Premium,2096-05-02,2,20.921918892430718,3.5,5,1.854023766757849,0,Too crowded
26422,57,Premium,2096-05-03,6,66.50082274472989,4.5,3,6.823848508879988,0,Expensive
26423,23,Standard,2096-05-04,3,25.614455654325408,1.0,6,4.541051499632649,1,Great day out
26424,67,Annual Pass,2096-05-05,1,58.07928497591625,4.2,2,3.6557529768076695,0,Great day out
26425,44,Premium,2096-05-06,1,87.96196461922852,2.6,1,3.67438392661374,0,Great day out
26426,45,Standard,2096-05-07,2,87.80893566202039,1.5,7,4.624835249203186,0,Too crowded
26427,67,Annual Pass,2096-05-08,2,44.66775672767036,1.2,4,7.464553032675754,1,Great day out
26428,28,Premium,2096-05-09,2,300.37700730205484,2.1,1,2.5240582306469723,1,Great day out
26429,45,Standard,2096-05-10,3,71.65487831222683,1.9,5,7.973828495346803,1,Expensive
26430,60,Standard,2096-05-11,2,25.241423409312482,1.3,6,6.91477702650336,1,Amazing experience!
26431,69,Standard,2096-05-12,2,10.0,1.9,2,4.1733455897287985,0,Great day out
26432,33,Premium,2096-05-13,3,55.28512860667093,3.4,3,7.790969766964145,0,Amazing experience!
26433,19,VIP,2096-05-14,1,21.200240518439788,4.2,1,3.9884505409861357,0,Expensive
26434,12,Premium,2096-05-15,2,240.13474389645762,1.9,3,5.206549578529851,0,Amazing experience!
26435,21,VIP,2096-05-16,4,32.68328093300683,1.8,3,3.2294084726287022,0,Great day out
26436,69,Standard,2096-05-17,3,95.8373713800056,2.7,4,1.6234778310631062,0,Too crowded
26437,30,Premium,2096-05-18,1,15.922855468717078,3.5,4,4.520289331089449,1,Expensive
26438,52,Premium,2096-05-19,3,102.62035320738141,4.5,6,3.1909601927395035,0,Educational and fun
26439,60,Standard,2096-05-20,6,15.806709146433775,4.8,5,4.326059082438556,0,Great day out
26440,67,Standard,2096-05-21,6,11.749056041895729,4.8,5,7.4122830693077235,1,Educational and fun
26441,18,Annual Pass,2096-05-22,6,166.58846359460117,1.9,7,2.665868220188192,1,Educational and fun
26442,68,Standard,2096-05-23,5,12.732266037280064,2.5,4,3.909985053922836,0,Educational and fun
26443,31,Standard,2096-05-24,1,32.450805331154285,2.0,5,5.6262672373552345,0,Animals were active
26444,35,Standard,2096-05-25,3,57.71288314819003,2.7,9,5.460591970606886,1,Expensive
26445,45,Standard,2096-05-26,1,44.93515639731353,1.7,3,2.342644393481464,0,Expensive
26446,53,Premium,2096-05-27,3,42.07554019795964,2.2,5,7.026033694341855,1,Expensive
26447,11,Standard,2096-05-28,4,38.54206650572442,1.2,6,7.004748033262908,0,Animals were active
26448,60,Standard,2096-05-29,3,148.73350684953198,3.5,6,1.3761951041057836,1,Educational and fun
26449,32,Premium,2096-05-30,2,20.294934964252175,2.2,6,5.210921429206569,1,Expensive
26450,34,Premium,2096-05-31,1,72.40545612245421,3.4,5,3.6163041757127528,1,Expensive
26451,36,Premium,2096-06-01,3,10.0,1.2,7,6.466631597556622,0,Great day out
26452,46,Standard,2096-06-02,1,23.150791423594157,2.5,4,4.686731769290527,0,Animals were active
26453,24,Standard,2096-06-03,3,88.06464964061408,1.8,5,5.9150999207587445,1,Animals were active
26454,21,VIP,2096-06-04,2,50.77613903725539,2.0,2,7.487369319346353,1,Educational and fun
26455,22,Standard,2096-06-05,1,30.089463024270984,4.2,3,6.027648821435205,1,Too crowded
26456,5,Standard,2096-06-06,1,416.9537322271463,1.0,2,3.322340940074651,0,Too crowded
26457,58,Premium,2096-06-07,3,110.88812983300645,4.0,5,2.877134126716794,1,Expensive
26458,64,Premium,2096-06-08,3,23.283156683607498,1.3,4,3.8607782433369797,1,Educational and fun
26459,68,Standard,2096-06-09,1,164.35718845701348,2.0,7,3.9481441389442042,1,Too crowded
26460,13,Standard,2096-06-10,3,10.0,4.2,6,6.21650719855001,0,Animals were active
26461,42,Standard,2096-06-11,1,18.07366119103299,2.5,5,4.469750929041885,0,Great day out
26462,44,Standard,2096-06-12,3,74.69195862441182,5.0,3,5.138682212899612,1,Expensive
26463,8,Standard,2096-06-13,2,212.48893735305157,3.6,1,4.936300591878295,1,Great day out
26464,16,Premium,2096-06-14,2,113.01376182286302,3.5,1,6.007935172099373,0,Amazing experience!
26465,42,Premium,2096-06-15,1,80.00041095283316,1.7,2,2.2984308998627183,0,Animals were active
26466,59,VIP,2096-06-16,2,26.208617114169208,5.0,11,3.4408150163275453,1,Great day out
26467,34,Standard,2096-06-17,3,19.00048783230732,3.6,2,3.4809212934310656,0,Too crowded
26468,36,Standard,2096-06-18,3,62.66762546530596,4.2,10,5.8842685224532705,1,Too crowded
26469,41,Standard,2096-06-19,1,19.29770950112679,2.1,7,5.311723337495211,0,Educational and fun
26470,23,Standard,2096-06-20,3,173.13345395259017,3.5,2,4.632931219026678,1,Educational and fun
26471,18,VIP,2096-06-21,3,178.48133803068376,1.4,6,5.305464941002473,1,Great day out
26472,11,Standard,2096-06-22,1,103.50587718881384,2.7,2,1.0096681379118841,0,Amazing experience!
26473,8,Standard,2096-06-23,1,24.870935706289416,3.2,4,6.535557900145141,0,Amazing experience!
26474,40,Standard,2096-06-24,1,28.784231149974623,3.5,5,1.3212299186271612,0,Amazing experience!
26475,8,VIP,2096-06-25,4,72.31479466299008,3.9,1,3.863264655812072,0,Expensive
26476,57,Annual Pass,2096-06-26,1,54.5743281760297,4.8,6,3.1618300389893452,1,Great day out
26477,5,Premium,2096-06-27,3,155.54968046751833,2.6,2,4.521155165496033,0,Great day out
26478,37,VIP,2096-06-28,7,108.45171571716165,2.9,3,3.9161478381223698,1,Educational and fun
26479,40,Standard,2096-06-29,3,38.708804215257054,2.4,5,2.632702134183036,0,Expensive
26480,6,Premium,2096-06-30,7,107.5154697360619,4.7,5,6.485613873470092,1,Amazing experience!
26481,47,Standard,2096-07-01,2,85.21180219818854,4.6,3,5.281634547865141,1,Educational and fun
26482,8,Standard,2096-07-02,3,13.809579364453457,1.4,4,2.748776049178736,0,Great day out
26483,41,Standard,2096-07-03,2,10.0,4.6,4,1.8149628375564841,0,Animals were active
26484,13,Standard,2096-07-04,5,17.16990923905815,1.6,4,4.794826379131246,0,Too crowded
26485,32,VIP,2096-07-05,4,10.0,4.4,6,3.9342225977081338,0,Animals were active
26486,15,VIP,2096-07-06,2,54.80907773630891,1.9,4,6.298202245031733,0,Great day out
26487,50,Standard,2096-07-07,4,45.22738984280433,3.5,5,6.555583006778724,0,Great day out
26488,17,Annual Pass,2096-07-08,3,209.40045346265032,3.8,5,3.77055974681877,0,Too crowded
26489,7,Annual Pass,2096-07-09,2,37.73502373327589,1.0,5,4.146187624763725,1,Great day out
26490,5,Premium,2096-07-10,7,47.42507373732025,4.8,5,3.937482626071812,0,Too crowded
26491,58,Standard,2096-07-11,2,40.711422017866006,3.6,2,2.6772271547838065,0,Too crowded
26492,58,Standard,2096-07-12,1,55.75054388949491,4.9,3,9.419633462778032,0,Great day out
26493,69,Premium,2096-07-13,4,71.54951881992795,4.2,4,5.680873994076764,0,Great day out
26494,48,Annual Pass,2096-07-14,2,202.46785495838256,2.7,3,5.392790044599533,1,Expensive
26495,34,Standard,2096-07-15,3,10.0,2.0,1,4.096991545581487,0,Great day out
26496,69,Standard,2096-07-16,3,52.52093925573532,3.4,3,1.3489063360120839,1,Too crowded
26497,47,Standard,2096-07-17,2,98.55241158646832,3.0,3,4.886054062450279,0,Animals were active
26498,29,Standard,2096-07-18,5,63.94272511902191,2.5,5,2.6554880711445765,0,Expensive
26499,46,Premium,2096-07-19,4,53.56336532897207,4.3,2,5.6881227623726796,0,Educational and fun
26500,20,Standard,2096-07-20,4,166.038142611637,3.1,4,2.3588911260756964,1,Too crowded
26501,50,Annual Pass,2096-07-21,3,10.0,4.1,2,1.0,1,Great day out
26502,26,Standard,2096-07-22,7,176.71818445350436,1.2,3,4.35205088819358,0,Animals were active
26503,63,Standard,2096-07-23,2,179.5050374685641,1.3,4,3.764725740466388,1,Educational and fun
26504,63,Standard,2096-07-24,6,32.30907392351487,4.8,9,4.118814682614682,0,Amazing experience!
26505,16,VIP,2096-07-25,4,41.33862359190984,3.8,4,3.1531692513100706,0,Amazing experience!
