feedback_id,visitor_id,rating,category,feedback_date,sentiment_score,would_recommend
5642,48413,5,Staff,2024-08-23 01:00:00,0.030137196619656637,1
5643,47629,4,Facilities,2024-08-23 02:00:00,0.7662809740280848,1
5644,4460,4,Facilities,2024-08-23 03:00:00,0.7906257143371322,1
5645,8848,5,Facilities,2024-08-23 04:00:00,0.6958216345508562,0
5646,7958,4,Animals,2024-08-23 05:00:00,0.6414174565016367,1
5647,22606,3,Value,2024-08-23 06:00:00,0.029751678819909144,1
5648,1654,3,Staff,2024-08-23 07:00:00,0.042030016316067065,1
5649,43972,5,Value,2024-08-23 08:00:00,0.40964278699034185,1
5650,36925,2,Staff,2024-08-23 09:00:00,0.8845365164119783,1
5651,31092,4,Facilities,2024-08-23 10:00:00,0.33988768984314677,1
5652,47683,3,Value,2024-08-23 11:00:00,0.24420387713477143,0
5653,31501,3,Animals,2024-08-23 12:00:00,0.34233304786550434,1
5654,10380,4,Staff,2024-08-23 13:00:00,0.6118899364012362,1
5655,18872,4,Animals,2024-08-23 14:00:00,0.3515158892151923,1
5656,16481,3,Facilities,2024-08-23 15:00:00,0.5734675365149484,1
5657,40128,4,Staff,2024-08-23 16:00:00,0.04981007734175036,1
5658,44799,3,Animals,2024-08-23 17:00:00,0.579475994501112,0
5659,48467,5,Staff,2024-08-23 18:00:00,0.8774858005388912,1
5660,25548,4,Staff,2024-08-23 19:00:00,0.6333112231143686,1
5661,44336,4,Food,2024-08-23 20:00:00,0.622339154371029,1
5662,45283,3,Food,2024-08-23 21:00:00,0.7206178698954222,0
5663,38608,5,Value,2024-08-23 22:00:00,0.09287654833030057,1
5664,17909,3,Value,2024-08-23 23:00:00,0.5916071181132739,1
5665,11255,4,Value,2024-08-24 00:00:00,0.3724261750383152,0
5666,34398,3,Food,2024-08-24 01:00:00,0.13310535658846667,0
5667,15860,5,Staff,2024-08-24 02:00:00,0.9987629284414029,0
5668,20226,5,Staff,2024-08-24 03:00:00,0.9152216749319547,1
5669,23664,4,Food,2024-08-24 04:00:00,0.4703172470898037,1
5670,13683,4,Value,2024-08-24 05:00:00,0.03763336068550038,1
5671,39524,4,Animals,2024-08-24 06:00:00,0.2404785533260514,0
5672,19757,4,Facilities,2024-08-24 07:00:00,0.4386717377466609,1
5673,26551,5,Facilities,2024-08-24 08:00:00,0.3174923074963111,1
5674,5873,5,Value,2024-08-24 09:00:00,0.2739108893681522,1
5675,22123,3,Food,2024-08-24 10:00:00,0.5339452175978977,1
5676,23884,3,Staff,2024-08-24 11:00:00,0.09816708835763266,0
5677,24077,3,Food,2024-08-24 12:00:00,0.9070327386202652,0
5678,47730,4,Facilities,2024-08-24 13:00:00,0.6784088697174031,1
5679,30930,2,Animals,2024-08-24 14:00:00,0.6193036230926574,1
5680,48839,3,Animals,2024-08-24 15:00:00,0.7229537892158455,1
5681,26001,5,Food,2024-08-24 16:00:00,0.1987441021962404,1
5682,16767,3,Facilities,2024-08-24 17:00:00,0.54035832229113,0
5683,20524,5,Facilities,2024-08-24 18:00:00,0.9669124097341006,1
5684,28867,4,Facilities,2024-08-24 19:00:00,0.4934241315650978,0
5685,41872,4,Value,2024-08-24 20:00:00,0.8738292095316831,1
5686,48156,5,Animals,2024-08-24 21:00:00,0.7892692430812084,1
5687,8249,4,Staff,2024-08-24 22:00:00,0.16160292969714962,1
5688,4854,4,Food,2024-08-24 23:00:00,0.6734126402932714,0
5689,35943,3,Animals,2024-08-25 00:00:00,0.8426816352682391,1
5690,45241,4,Staff,2024-08-25 01:00:00,0.6025297395687631,1
5691,18844,4,Value,2024-08-25 02:00:00,0.3928112378455857,1
5692,42682,5,Value,2024-08-25 03:00:00,0.4200911554657256,1
5693,37351,5,Animals,2024-08-25 04:00:00,0.2302353337870252,1
5694,23168,4,Value,2024-08-25 05:00:00,0.799458292361239,0
5695,6340,3,Value,2024-08-25 06:00:00,0.307285937861865,0
5696,8767,5,Staff,2024-08-25 07:00:00,0.65371945388377,1
5697,35779,4,Staff,2024-08-25 08:00:00,0.12915171380722468,1
5698,31269,2,Food,2024-08-25 09:00:00,0.40730994802691767,1
5699,45699,3,Food,2024-08-25 10:00:00,0.6927619783858902,1
5700,22972,1,Food,2024-08-25 11:00:00,0.17653271274225912,1
5701,44154,5,Value,2024-08-25 12:00:00,0.3232426444667257,1
5702,45437,1,Animals,2024-08-25 13:00:00,0.9900083485979548,1
5703,2839,2,Value,2024-08-25 14:00:00,0.465246039249292,0
5704,24458,3,Food,2024-08-25 15:00:00,0.6399893551350548,1
5705,43023,3,Food,2024-08-25 16:00:00,0.1918028500470743,1
5706,5650,4,Animals,2024-08-25 17:00:00,0.407455019838028,1
5707,33052,2,Value,2024-08-25 18:00:00,0.853714639249997,1
5708,43467,4,Food,2024-08-25 19:00:00,0.3402271778456567,1
5709,17482,4,Value,2024-08-25 20:00:00,0.26333775001978543,1
5710,7092,4,Facilities,2024-08-25 21:00:00,0.6108719194178522,1
5711,21896,4,Value,2024-08-25 22:00:00,0.09599144720623609,1
5712,1735,3,Value,2024-08-25 23:00:00,0.19639512877526866,1
5713,7965,5,Food,2024-08-26 00:00:00,0.7217686165322625,1
5714,35791,5,Staff,2024-08-26 01:00:00,0.40258640806190327,1
5715,23744,5,Value,2024-08-26 02:00:00,0.03936969791660161,1
5716,8960,5,Staff,2024-08-26 03:00:00,0.7218667350220807,1
5717,40052,4,Staff,2024-08-26 04:00:00,0.39882357027219917,0
5718,9700,5,Value,2024-08-26 05:00:00,0.7053393139267146,1
5719,1304,2,Staff,2024-08-26 06:00:00,0.3728274913384627,0
5720,11327,4,Animals,2024-08-26 07:00:00,0.6540278638272662,1
5721,8097,3,Food,2024-08-26 08:00:00,0.8836552277063687,1
5722,20622,5,Value,2024-08-26 09:00:00,0.4150799425070273,1
5723,19570,1,Food,2024-08-26 10:00:00,0.5516082963852899,0
5724,27192,4,Animals,2024-08-26 11:00:00,0.8798461964646247,1
5725,36219,5,Facilities,2024-08-26 12:00:00,0.2820760368050461,1
5726,16962,5,Food,2024-08-26 13:00:00,0.39049255553173534,0
5727,13441,3,Food,2024-08-26 14:00:00,0.6193385038782406,0
5728,2829,4,Facilities,2024-08-26 15:00:00,0.7871715460072537,0
5729,38936,2,Animals,2024-08-26 16:00:00,0.7090327442965124,1
5730,43992,3,Facilities,2024-08-26 17:00:00,0.6120461594207735,1
5731,21247,4,Facilities,2024-08-26 18:00:00,0.6557751051385939,0
5732,31984,4,Facilities,2024-08-26 19:00:00,0.2529187386730092,1
5733,13112,3,Food,2024-08-26 20:00:00,0.6220705701332768,1
5734,6541,3,Value,2024-08-26 21:00:00,0.7237791624186516,0
5735,21030,4,Animals,2024-08-26 22:00:00,0.04943121203839762,1
5736,39706,3,Value,2024-08-26 23:00:00,0.2734324970289007,0
5737,7061,4,Animals,2024-08-27 00:00:00,0.12816812545404888,1
5738,1748,4,Food,2024-08-27 01:00:00,0.2081078551905612,0
5739,10351,2,Value,2024-08-27 02:00:00,0.9339981219061495,1
5740,34661,5,Food,2024-08-27 03:00:00,0.8629593303743537,1
5741,14280,3,Food,2024-08-27 04:00:00,0.5588920139241988,1
5742,24531,2,Facilities,2024-08-27 05:00:00,0.9643061477765628,1
5743,25118,4,Staff,2024-08-27 06:00:00,0.5217938894014024,1
5744,46162,3,Staff,2024-08-27 07:00:00,0.6691223049670796,1
5745,11302,4,Facilities,2024-08-27 08:00:00,0.7432590892601117,1
5746,3181,4,Facilities,2024-08-27 09:00:00,0.24480541193382266,1
5747,13630,4,Food,2024-08-27 10:00:00,0.28242794690573103,0
5748,49423,5,Animals,2024-08-27 11:00:00,0.21593543877089827,1
5749,48736,5,Food,2024-08-27 12:00:00,0.6971922329433659,1
5750,39902,5,Food,2024-08-27 13:00:00,0.9099051380152673,1
5751,22933,4,Value,2024-08-27 14:00:00,0.0271691848521759,1
5752,43961,4,Staff,2024-08-27 15:00:00,0.23108660503356682,1
5753,34525,2,Animals,2024-08-27 16:00:00,0.7940358279841532,1
5754,6375,4,Animals,2024-08-27 17:00:00,0.34620875546269636,1
5755,29500,5,Value,2024-08-27 18:00:00,0.87570774090554,1
5756,49753,5,Value,2024-08-27 19:00:00,0.028075374394675223,1
5757,18975,4,Food,2024-08-27 20:00:00,0.7332747894946108,1
5758,17510,5,Food,2024-08-27 21:00:00,0.1667820795579502,1
5759,9927,5,Facilities,2024-08-27 22:00:00,0.12007214588514703,1
5760,41524,4,Food,2024-08-27 23:00:00,0.025171182719715413,1
5761,31365,2,Animals,2024-08-28 00:00:00,0.9269064618232712,1
5762,9354,4,Facilities,2024-08-28 01:00:00,0.7079803092571652,1
5763,41996,5,Food,2024-08-28 02:00:00,0.21021179201083773,1
5764,1819,5,Value,2024-08-28 03:00:00,0.5269059904235941,1
5765,27125,4,Value,2024-08-28 04:00:00,0.3241473486540478,1
5766,4653,4,Food,2024-08-28 05:00:00,0.0033857155681160656,1
5767,38123,4,Value,2024-08-28 06:00:00,0.7555837639689781,1
5768,8365,1,Staff,2024-08-28 07:00:00,0.6214693539966984,1
5769,12818,3,Staff,2024-08-28 08:00:00,0.7188456327836571,1
5770,17815,1,Food,2024-08-28 09:00:00,0.14310455092849494,0
5771,48847,4,Facilities,2024-08-28 10:00:00,0.8126713892917821,1
5772,18235,5,Food,2024-08-28 11:00:00,0.8267753635810128,1
5773,47003,4,Food,2024-08-28 12:00:00,0.11313426291728212,1
5774,23981,4,Animals,2024-08-28 13:00:00,0.6548445018123716,1
5775,26605,1,Staff,2024-08-28 14:00:00,0.44128453471637585,1
5776,33353,5,Value,2024-08-28 15:00:00,0.2814428570602001,1
5777,34650,3,Animals,2024-08-28 16:00:00,0.3165288193644952,1
5778,6487,1,Facilities,2024-08-28 17:00:00,0.5980638728642741,1
5779,14241,5,Animals,2024-08-28 18:00:00,0.8797245173408158,1
5780,45071,5,Facilities,2024-08-28 19:00:00,0.17159521483729612,1
5781,37616,1,Staff,2024-08-28 20:00:00,0.08852304109004894,0
5782,31380,4,Value,2024-08-28 21:00:00,0.6993065734944658,1
5783,19673,4,Food,2024-08-28 22:00:00,0.2939678272831767,0
5784,47710,5,Staff,2024-08-28 23:00:00,0.6566826864294577,0
5785,34147,5,Food,2024-08-29 00:00:00,0.9534090150336626,1
5786,19881,4,Food,2024-08-29 01:00:00,0.2611036728683426,1
5787,29599,2,Facilities,2024-08-29 02:00:00,0.25101441857065865,1
5788,9283,5,Food,2024-08-29 03:00:00,0.03374663517018639,1
5789,37706,4,Facilities,2024-08-29 04:00:00,0.311206046967326,1
5790,39890,4,Value,2024-08-29 05:00:00,0.7575609960273534,1
5791,12508,3,Animals,2024-08-29 06:00:00,0.5732846334057659,1
5792,5490,3,Value,2024-08-29 07:00:00,0.423803044720916,1
5793,35212,3,Animals,2024-08-29 08:00:00,0.47541852406299745,1
5794,36150,5,Food,2024-08-29 09:00:00,0.6892977587755901,1
5795,25227,5,Food,2024-08-29 10:00:00,0.12375529817738784,1
5796,43690,4,Value,2024-08-29 11:00:00,0.8600550858584551,1
5797,49616,5,Value,2024-08-29 12:00:00,0.5690214130908996,1
5798,47635,4,Food,2024-08-29 13:00:00,0.7556940139740999,1
5799,41933,2,Facilities,2024-08-29 14:00:00,0.8510706945221386,1
5800,39918,3,Food,2024-08-29 15:00:00,0.7620719979365955,1
5801,17238,2,Staff,2024-08-29 16:00:00,0.8294895172903166,1
5802,25682,5,Animals,2024-08-29 17:00:00,0.84857480347741,1
5803,21412,5,Animals,2024-08-29 18:00:00,0.42958787061620507,1
5804,1017,4,Staff,2024-08-29 19:00:00,0.7207933323283666,1
5805,46687,2,Staff,2024-08-29 20:00:00,0.7979283445760729,1
5806,26557,4,Animals,2024-08-29 21:00:00,0.5136113766667945,1
5807,20539,5,Animals,2024-08-29 22:00:00,0.033885444903484885,1
5808,15475,3,Staff,2024-08-29 23:00:00,0.6387271888488076,1
5809,48127,5,Facilities,2024-08-30 00:00:00,0.9265536612420155,1
5810,17410,4,Food,2024-08-30 01:00:00,0.4958196605284342,1
5811,31967,3,Value,2024-08-30 02:00:00,0.5279974735291634,1
5812,22602,2,Animals,2024-08-30 03:00:00,0.8103429431671119,1
5813,16853,4,Value,2024-08-30 04:00:00,0.5229046666134888,1
5814,2133,5,Food,2024-08-30 05:00:00,0.18910506453977527,1
5815,11321,4,Animals,2024-08-30 06:00:00,0.6892090342138623,0
5816,3559,1,Food,2024-08-30 07:00:00,0.8304708430359172,1
5817,42347,5,Animals,2024-08-30 08:00:00,0.4449153650810911,1
5818,48797,5,Staff,2024-08-30 09:00:00,0.26079493984204416,0
5819,12742,5,Staff,2024-08-30 10:00:00,0.24319269571877566,1
5820,14087,4,Staff,2024-08-30 11:00:00,0.24026958269411303,0
5821,33647,3,Facilities,2024-08-30 12:00:00,0.4815229754016409,1
5822,44490,2,Food,2024-08-30 13:00:00,0.8372952218977515,1
5823,45879,4,Value,2024-08-30 14:00:00,0.5139240810486578,1
5824,34953,5,Value,2024-08-30 15:00:00,0.12329039440058831,1
5825,36898,4,Animals,2024-08-30 16:00:00,0.8055117603489472,0
5826,1859,3,Value,2024-08-30 17:00:00,0.1057229227047467,0
5827,22369,5,Staff,2024-08-30 18:00:00,0.5724054100350037,1
5828,21619,2,Staff,2024-08-30 19:00:00,0.9468419532242109,1
5829,24838,4,Value,2024-08-30 20:00:00,0.36496190474425794,1
5830,45066,5,Facilities,2024-08-30 21:00:00,0.0995382617906464,1
5831,47259,4,Staff,2024-08-30 22:00:00,0.8940125153285498,1
5832,33770,2,Food,2024-08-30 23:00:00,0.9018322281477005,0
5833,31916,4,Animals,2024-08-31 00:00:00,0.3167323723622366,0
5834,26908,5,Facilities,2024-08-31 01:00:00,0.1853578458224998,1
5835,3601,4,Value,2024-08-31 02:00:00,0.9905762166686949,0
5836,13470,5,Value,2024-08-31 03:00:00,0.2805659386139344,1
5837,12421,4,Food,2024-08-31 04:00:00,0.8182965223795002,1
5838,40588,1,Value,2024-08-31 05:00:00,0.6740355353758058,1
5839,16394,5,Food,2024-08-31 06:00:00,0.6593998923597255,1
5840,20171,5,Food,2024-08-31 07:00:00,0.5699377402207302,1
5841,48917,2,Value,2024-08-31 08:00:00,0.30602932527666415,1
5842,38452,4,Food,2024-08-31 09:00:00,0.7221261671896223,1
5843,19036,5,Food,2024-08-31 10:00:00,0.9857326354515084,1
5844,38786,4,Value,2024-08-31 11:00:00,0.2324979466252497,1
5845,1229,4,Food,2024-08-31 12:00:00,0.23458335680010678,1
5846,18174,3,Food,2024-08-31 13:00:00,0.48899012842966816,0
5847,24163,2,Facilities,2024-08-31 14:00:00,0.9570824958200947,1
5848,44534,4,Facilities,2024-08-31 15:00:00,0.7469466965728225,1
5849,23843,4,Staff,2024-08-31 16:00:00,0.05244076364208006,0
5850,10302,5,Food,2024-08-31 17:00:00,0.6452510020521973,0
5851,8777,5,Food,2024-08-31 18:00:00,0.022834145979430343,1
5852,3647,2,Animals,2024-08-31 19:00:00,0.4438905255549742,1
5853,15406,2,Animals,2024-08-31 20:00:00,0.6148438074689966,0
5854,43799,1,Facilities,2024-08-31 21:00:00,0.3128092024593233,1
5855,38627,3,Food,2024-08-31 22:00:00,0.512606315168302,1
5856,17371,5,Value,2024-08-31 23:00:00,0.2075682220781746,1
5857,18156,4,Animals,2024-09-01 00:00:00,0.712301933798749,1
5858,8242,5,Staff,2024-09-01 01:00:00,0.6861372544956054,1
5859,21117,4,Staff,2024-09-01 02:00:00,0.01672442378369965,1
5860,43260,5,Facilities,2024-09-01 03:00:00,0.7752161856038763,1
5861,39239,5,Animals,2024-09-01 04:00:00,0.6034371983376953,1
5862,2934,2,Value,2024-09-01 05:00:00,0.15888105023384402,1
5863,15931,2,Value,2024-09-01 06:00:00,0.9376187029378813,1
5864,14266,4,Value,2024-09-01 07:00:00,0.5242873344996067,1
5865,49134,4,Facilities,2024-09-01 08:00:00,0.8729602327316526,1
5866,19612,5,Staff,2024-09-01 09:00:00,0.6360934887632209,0
5867,33913,4,Value,2024-09-01 10:00:00,0.3717649372510602,1
5868,22437,5,Facilities,2024-09-01 11:00:00,0.18578525282195057,1
5869,4610,4,Animals,2024-09-01 12:00:00,0.498047982671885,1
5870,1926,4,Value,2024-09-01 13:00:00,0.7541319575910674,0
5871,43241,4,Staff,2024-09-01 14:00:00,0.6621465041063598,1
5872,15864,5,Value,2024-09-01 15:00:00,0.06989614095455032,1
5873,40389,5,Value,2024-09-01 16:00:00,0.9317459714698747,1
5874,23200,4,Staff,2024-09-01 17:00:00,0.32211021625782976,1
5875,30140,4,Staff,2024-09-01 18:00:00,0.12050563331358388,1
5876,32580,3,Facilities,2024-09-01 19:00:00,0.5756142145554127,1
5877,2811,3,Facilities,2024-09-01 20:00:00,0.011718721288623613,1
5878,11811,1,Value,2024-09-01 21:00:00,0.04472500635091092,1
5879,1314,5,Facilities,2024-09-01 22:00:00,0.7765470574718186,1
5880,5396,4,Value,2024-09-01 23:00:00,0.7327041528070721,1
5881,4699,4,Value,2024-09-02 00:00:00,0.758025863069158,1
5882,23868,4,Food,2024-09-02 01:00:00,0.9677151030615407,1
5883,37973,4,Value,2024-09-02 02:00:00,0.7870957417199127,1
5884,1958,5,Animals,2024-09-02 03:00:00,0.2756535648395442,1
5885,48744,5,Animals,2024-09-02 04:00:00,0.05276497139773528,1
5886,5987,2,Food,2024-09-02 05:00:00,0.08005995452771753,1
5887,26193,4,Food,2024-09-02 06:00:00,0.26981076256520675,1
5888,23033,3,Value,2024-09-02 07:00:00,0.8291734281582172,1
5889,36924,4,Value,2024-09-02 08:00:00,0.44476246018428933,1
5890,13908,5,Value,2024-09-02 09:00:00,0.20318927500161765,1
5891,28439,2,Staff,2024-09-02 10:00:00,0.829826358695538,0
5892,27884,1,Staff,2024-09-02 11:00:00,0.9840642984075241,1
5893,41022,5,Staff,2024-09-02 12:00:00,0.2144896940899339,0
5894,22879,4,Facilities,2024-09-02 13:00:00,0.8968618440146539,0
5895,33161,5,Facilities,2024-09-02 14:00:00,0.6229588627745649,0
5896,47618,4,Food,2024-09-02 15:00:00,0.0753945177053369,1
5897,33207,4,Animals,2024-09-02 16:00:00,0.5252583229178185,1
5898,5484,4,Facilities,2024-09-02 17:00:00,0.0332615765587948,0
5899,13758,2,Value,2024-09-02 18:00:00,0.319282854589235,1
5900,6707,4,Animals,2024-09-02 19:00:00,0.47525445607019234,1
5901,30834,3,Food,2024-09-02 20:00:00,0.6375222357823593,1
5902,47571,5,Value,2024-09-02 21:00:00,0.08465456855728992,1
5903,28619,4,Value,2024-09-02 22:00:00,0.905573709460198,1
5904,20493,2,Staff,2024-09-02 23:00:00,0.8550444919116162,1
5905,29927,3,Staff,2024-09-03 00:00:00,0.8567980158336297,1
5906,44106,4,Staff,2024-09-03 01:00:00,0.8320949801568394,0
5907,6408,4,Food,2024-09-03 02:00:00,0.6831897421035864,0
5908,46151,4,Facilities,2024-09-03 03:00:00,0.6981548164234231,0
5909,16848,4,Value,2024-09-03 04:00:00,0.9960535233303546,1
5910,23316,5,Food,2024-09-03 05:00:00,0.14353154446789085,1
5911,1227,5,Value,2024-09-03 06:00:00,0.19226910669439,1
5912,33552,5,Facilities,2024-09-03 07:00:00,0.10380633745422663,1
5913,25811,4,Value,2024-09-03 08:00:00,0.41304329176421106,1
5914,13665,4,Food,2024-09-03 09:00:00,0.08413410185387915,1
5915,33574,5,Food,2024-09-03 10:00:00,0.953408441921966,1
5916,10916,2,Facilities,2024-09-03 11:00:00,0.807319998643472,1
5917,43846,1,Staff,2024-09-03 12:00:00,0.06910486024559814,0
5918,48055,2,Animals,2024-09-03 13:00:00,0.43067299575015006,1
5919,18651,4,Facilities,2024-09-03 14:00:00,0.8368397652058763,0
5920,3001,3,Staff,2024-09-03 15:00:00,0.38341791205699394,1
5921,13701,2,Food,2024-09-03 16:00:00,0.32490544007104616,1
5922,24589,1,Facilities,2024-09-03 17:00:00,0.7891095346061415,0
5923,26823,5,Value,2024-09-03 18:00:00,0.7587699373742786,1
5924,10361,5,Animals,2024-09-03 19:00:00,0.0802019971955592,1
5925,47151,5,Food,2024-09-03 20:00:00,0.2963322784687117,0
5926,47612,2,Animals,2024-09-03 21:00:00,0.4959092217913882,0
5927,35519,5,Staff,2024-09-03 22:00:00,0.0499741579837476,1
5928,23607,2,Food,2024-09-03 23:00:00,0.04484522072121755,0
5929,6757,4,Staff,2024-09-04 00:00:00,0.8680734124771837,1
5930,13779,4,Facilities,2024-09-04 01:00:00,0.7755434664785379,1
5931,4438,3,Food,2024-09-04 02:00:00,0.7190845049031234,0
5932,1202,4,Staff,2024-09-04 03:00:00,0.35388964609494145,1
5933,14480,2,Food,2024-09-04 04:00:00,0.2475930375045463,1
5934,42579,3,Facilities,2024-09-04 05:00:00,0.8145868842226853,1
5935,23705,5,Animals,2024-09-04 06:00:00,0.5424654337473428,0
5936,13813,4,Staff,2024-09-04 07:00:00,0.659270509429054,1
5937,45490,3,Animals,2024-09-04 08:00:00,0.7029756991592403,1
5938,37633,3,Food,2024-09-04 09:00:00,0.7416925208567787,0
5939,12558,4,Facilities,2024-09-04 10:00:00,0.9636289653363392,1
5940,28089,5,Food,2024-09-04 11:00:00,0.9041436623048053,0
5941,3841,4,Staff,2024-09-04 12:00:00,0.41207545687416947,1
5942,4638,3,Value,2024-09-04 13:00:00,0.9287184460865612,1
5943,22320,5,Value,2024-09-04 14:00:00,0.8107316425306712,1
5944,47888,2,Food,2024-09-04 15:00:00,0.5936953330495993,0
5945,48741,2,Staff,2024-09-04 16:00:00,0.614664866570813,1
5946,48872,5,Food,2024-09-04 17:00:00,0.3404166612322346,0
5947,3909,4,Staff,2024-09-04 18:00:00,0.22691673230237652,1
5948,44277,3,Animals,2024-09-04 19:00:00,0.6755019925297814,1
5949,24265,5,Facilities,2024-09-04 20:00:00,0.4443929571584325,1
5950,1320,4,Value,2024-09-04 21:00:00,0.49618555321456637,1
5951,45260,4,Food,2024-09-04 22:00:00,0.7725759431979299,1
5952,30510,5,Value,2024-09-04 23:00:00,0.02749063331363677,1
5953,49398,5,Food,2024-09-05 00:00:00,0.14429932013771063,1
5954,45065,4,Food,2024-09-05 01:00:00,0.9371258360087518,1
5955,33555,1,Staff,2024-09-05 02:00:00,0.30199802095802886,1
5956,20492,5,Animals,2024-09-05 03:00:00,0.2599502292240249,0
5957,31072,4,Animals,2024-09-05 04:00:00,0.2889027800242977,1
5958,42893,5,Facilities,2024-09-05 05:00:00,0.4971009726950629,1
5959,11707,3,Staff,2024-09-05 06:00:00,0.9729982032896907,1
5960,13268,3,Food,2024-09-05 07:00:00,0.796047014811508,1
5961,6150,4,Staff,2024-09-05 08:00:00,0.631137247168518,1
5962,11593,4,Facilities,2024-09-05 09:00:00,0.5089534155770611,1
5963,34110,4,Value,2024-09-05 10:00:00,0.7720166362812576,1
5964,38355,1,Staff,2024-09-05 11:00:00,0.7960111149056999,1
5965,9649,5,Facilities,2024-09-05 12:00:00,0.4843327493264997,1
5966,158,4,Food,2024-09-05 13:00:00,0.33747858897369176,0
5967,2790,4,Facilities,2024-09-05 14:00:00,0.8042064285574344,1
5968,47505,5,Animals,2024-09-05 15:00:00,0.49099581567892314,0
5969,24147,4,Food,2024-09-05 16:00:00,0.03879695752544032,1
5970,28527,5,Facilities,2024-09-05 17:00:00,0.7675396262671945,1
5971,14111,4,Food,2024-09-05 18:00:00,0.036924894555964594,0
5972,25928,5,Food,2024-09-05 19:00:00,0.5773785084361736,1
5973,21211,4,Facilities,2024-09-05 20:00:00,0.2639862871126032,1
5974,42380,4,Staff,2024-09-05 21:00:00,0.5848423554561213,0
5975,31670,4,Value,2024-09-05 22:00:00,0.830876985158984,1
5976,18111,5,Staff,2024-09-05 23:00:00,0.1457625732378086,0
5977,41188,5,Facilities,2024-09-06 00:00:00,0.23905134676991946,1
5978,41518,4,Facilities,2024-09-06 01:00:00,0.5379593511461046,1
5979,32848,4,Food,2024-09-06 02:00:00,0.17401495358509123,1
5980,24793,1,Staff,2024-09-06 03:00:00,0.10435448382379287,1
5981,31547,5,Value,2024-09-06 04:00:00,0.573643208147917,1
5982,44909,5,Food,2024-09-06 05:00:00,0.881604996595871,1
5983,9635,4,Facilities,2024-09-06 06:00:00,0.9414151612011614,1
5984,9812,4,Food,2024-09-06 07:00:00,0.21296804930564583,0
5985,47615,4,Value,2024-09-06 08:00:00,0.3518544900803756,0
5986,41793,5,Staff,2024-09-06 09:00:00,0.8706905643186345,1
5987,38951,5,Animals,2024-09-06 10:00:00,0.41333023262013013,0
5988,22384,4,Staff,2024-09-06 11:00:00,0.39077666802394184,1
5989,12914,4,Value,2024-09-06 12:00:00,0.2603202214775163,1
5990,40951,3,Staff,2024-09-06 13:00:00,0.6129386280824941,1
5991,9339,4,Staff,2024-09-06 14:00:00,0.9536772887312012,0
5992,14029,4,Value,2024-09-06 15:00:00,0.47140210431136875,1
5993,31063,4,Animals,2024-09-06 16:00:00,0.031138007694385572,1
5994,33923,2,Facilities,2024-09-06 17:00:00,0.49114713066543847,1
5995,42431,5,Animals,2024-09-06 18:00:00,0.16934682468555473,1
5996,29570,5,Facilities,2024-09-06 19:00:00,0.20189569280360242,1
5997,16480,4,Facilities,2024-09-06 20:00:00,0.3633550802527685,0
5998,24112,3,Staff,2024-09-06 21:00:00,0.7442747186801377,1
5999,20969,4,Facilities,2024-09-06 22:00:00,0.6242372578982756,1
6000,11724,2,Value,2024-09-06 23:00:00,0.6544755753099742,1
6001,3298,2,Facilities,2024-09-07 00:00:00,0.7319608952176998,1
6002,6266,5,Staff,2024-09-07 01:00:00,0.8676196958109396,0
6003,47364,4,Facilities,2024-09-07 02:00:00,0.10782911549658991,1
6004,21486,2,Value,2024-09-07 03:00:00,0.9738034455069174,1
6005,22772,5,Food,2024-09-07 04:00:00,0.23177365151700868,1
6006,45609,4,Food,2024-09-07 05:00:00,0.06435905874908276,1
6007,44108,4,Facilities,2024-09-07 06:00:00,0.625016334816111,1
6008,4241,4,Facilities,2024-09-07 07:00:00,0.7332799619592572,1
6009,8146,2,Value,2024-09-07 08:00:00,0.9414781820259424,0
6010,20237,4,Animals,2024-09-07 09:00:00,0.8822276309937706,1
6011,36531,4,Food,2024-09-07 10:00:00,0.9990669550119764,1
6012,47722,4,Staff,2024-09-07 11:00:00,0.848569666677366,1
6013,34679,5,Value,2024-09-07 12:00:00,0.6874993313148166,1
6014,36183,4,Value,2024-09-07 13:00:00,0.2859944692326536,1
6015,15811,4,Food,2024-09-07 14:00:00,0.33210364985613805,0
6016,9,3,Food,2024-09-07 15:00:00,0.752008878161425,0
6017,27340,5,Facilities,2024-09-07 16:00:00,0.8842197770291723,1
6018,36575,1,Animals,2024-09-07 17:00:00,0.8500512431361729,1
6019,31964,4,Value,2024-09-07 18:00:00,0.6999123891003017,1
6020,19790,5,Food,2024-09-07 19:00:00,0.7456711013719173,1
6021,31924,4,Food,2024-09-07 20:00:00,0.21584612299315775,1
6022,2836,5,Staff,2024-09-07 21:00:00,0.7166762049823324,1
6023,18018,3,Animals,2024-09-07 22:00:00,0.3222439254540709,1
6024,27547,4,Animals,2024-09-07 23:00:00,0.28083502947402506,1
6025,1870,5,Staff,2024-09-08 00:00:00,0.4902565360702995,1
6026,21968,3,Animals,2024-09-08 01:00:00,0.9706536759538718,1
6027,30895,3,Food,2024-09-08 02:00:00,0.42101608206430874,1
6028,35782,4,Value,2024-09-08 03:00:00,0.7325479557661193,0
6029,33290,4,Facilities,2024-09-08 04:00:00,0.22835999354373238,1
6030,44500,4,Value,2024-09-08 05:00:00,0.9340167176138575,1
6031,39600,5,Animals,2024-09-08 06:00:00,0.9214968241352386,1
6032,22318,5,Value,2024-09-08 07:00:00,0.7251998305262393,1
