animal_id,species,age_years,heart_rate_bpm,temperature_c,activity_level,food_intake_kg,water_intake_l,stress_level,habitat,health_status,timestamp,gps_latitude,gps_longitude,alert_flag
227,Leopard,22,65.27641642122684,38.49492250478329,37.26713684232252,11.725539300643973,8.576718964529475,16.035093490073947,Aquatic,Critical,2024-06-22 11:00:00,1.4095163448169705,103.76569096941829,0
189,Panda,39,67.43882367498004,37.01560403289732,22.647032402128463,21.349683846196026,15.968616635688903,35.14814246604262,Mountain,Healthy,2024-06-22 12:00:00,1.494797785377173,103.74718537393031,0
476,Tiger,6,50.21972408610709,36.74988846873422,51.58949509981397,19.489430332800374,21.295384160716985,79.45676624066961,Rainforest,Critical,2024-06-22 13:00:00,1.3772369688618706,103.80899244972342,0
477,Leopard,16,76.20356224462905,37.7764449492861,81.71041003287702,15.097811577261218,27.008484781401567,68.4299129674661,Aquatic,Monitoring,2024-06-22 14:00:00,1.3779923658617517,103.71800022796269,0
265,Giraffe,2,108.90078618174027,37.37796889492614,57.566497038419406,10.973652258512338,14.119850434056396,60.712254451369965,Aviary,Monitoring,2024-06-22 15:00:00,1.4381674820211692,103.83877970849983,1
372,Tiger,1,62.405700523208885,37.64876946901199,97.01396431949954,17.481130328290693,34.32252584774757,93.0826761116386,Aquatic,Healthy,2024-06-22 16:00:00,1.2071775196252843,103.78143697174242,1
486,Elephant,30,79.33903507259231,38.11238178953132,1.5437488062397309,18.960904890187383,12.851854059098615,12.540808370789646,Aviary,Healthy,2024-06-22 17:00:00,1.234667898026382,103.8194982773966,1
434,Leopard,37,88.68788621782518,37.8807793660588,99.83467813886229,13.328860119150796,13.058059052491583,69.09627502370918,Rainforest,Healthy,2024-06-22 18:00:00,1.453699878468584,103.71744246091158,0
134,Giraffe,23,62.15534349305281,38.2582609111839,69.14090463586892,17.056960879733484,28.22822628388132,11.732779382314973,Rainforest,Healthy,2024-06-22 19:00:00,1.3970729739625867,103.78770000489303,0
211,Dolphin,1,40.0,37.04596005579034,83.26740171909984,12.599887065800665,18.01797504168961,13.637457596063406,Savanna,Healthy,2024-06-22 20:00:00,1.494796564445818,103.85694201885075,0
60,Giraffe,19,80.43267239895,37.94868635092448,33.49523677674553,6.289943047606474,21.442505844991047,50.64260255025924,Savanna,Monitoring,2024-06-22 21:00:00,1.3222065117539634,103.84194659870379,0
428,Rhino,3,71.18967214604211,37.11374930154143,50.83413280865555,6.685167645452529,16.087728945002652,2.4110242936626225,Rainforest,Healthy,2024-06-22 22:00:00,1.3340961243571994,103.8076601326728,0
377,Rhino,2,74.67001273376071,38.334467128065874,79.69892478843315,15.780267364687163,17.009629043871357,50.09983187040695,Rainforest,Healthy,2024-06-22 23:00:00,1.3991462362346618,103.73844904941507,0
395,Elephant,37,70.82343397772068,37.72406112589511,76.06494723669866,22.616120646688827,22.797855267483982,0.9478856846579675,Savanna,Healthy,2024-06-23 00:00:00,1.2541972783060524,103.81794127867157,0
450,Panda,17,87.39705043991374,37.75343828906252,33.40344288792759,10.16414906859454,30.169246793416633,60.2415041563865,Savanna,Healthy,2024-06-23 01:00:00,1.28641428383057,103.8353588124134,0
431,Orangutan,28,68.53715161477076,37.208997452057396,32.4410235023803,10.976133242868897,21.121507303313532,31.200992745079514,Savanna,Healthy,2024-06-23 02:00:00,1.4581105834624717,103.81189291669737,0
364,Orangutan,18,102.56326607287644,37.234312596684525,66.28112029121311,16.501809284642377,23.43009925303994,8.32649428662483,Aquatic,Monitoring,2024-06-23 03:00:00,1.440888097633469,103.85112403768703,1
364,Dolphin,33,80.47073887472234,37.702642620115455,93.36591814719945,15.184492769200359,27.8530953454864,78.08416276019425,Rainforest,Healthy,2024-06-23 04:00:00,1.3713209227459549,103.7751432891028,0
457,Elephant,15,85.17227941849895,38.374132115005644,43.878599067413006,16.42813465748721,16.27885895085683,38.99251257293342,Mountain,Healthy,2024-06-23 05:00:00,1.3076128869188959,103.77897404968155,0
213,Elephant,22,70.09854302631011,38.291192014195786,35.2941799309216,17.58936824986858,12.166052934005357,44.40200618414458,Aviary,Healthy,2024-06-23 06:00:00,1.3908730758652224,103.88836626027835,0
216,Panda,27,74.66268258272913,37.67924005195558,89.46870362361818,14.908906811946315,11.80627881688297,37.447869945088605,Aviary,Healthy,2024-06-23 07:00:00,1.2517549575088054,103.88200142784869,0
226,Leopard,37,44.655468183294516,37.289348911807465,68.30560614565807,15.684115723526542,12.911892543741892,8.363035289118603,Aviary,Healthy,2024-06-23 08:00:00,1.3299458281652097,103.73625709655816,0
470,Orangutan,32,61.345220986793535,37.78645457084663,38.82759797060824,9.365985941916335,11.648594989064405,45.99172639044787,Aviary,Healthy,2024-06-23 09:00:00,1.3509006622039794,103.74909304704688,0
131,Leopard,19,86.1648094435808,38.12723184179583,5.727623084779454,12.908849859942748,28.798039590072406,66.54380221407402,Savanna,Monitoring,2024-06-23 10:00:00,1.3384437558572824,103.81349489435561,1
76,Elephant,28,68.99688543932727,37.605899600220745,72.14892720477849,21.310448133974624,4.925645683349995,90.33762195926907,Savanna,Healthy,2024-06-23 11:00:00,1.3256111846374496,103.81160181904684,1
476,Leopard,28,53.1268254191313,37.30635950557088,35.288649069038,17.356837255996023,24.726151097860555,76.38030780440621,Rainforest,Healthy,2024-06-23 12:00:00,1.3126833943261014,103.71571589110312,0
286,Rhino,10,59.73687137763863,37.83956366683511,7.056619777235973,16.395249014339377,10.199115797031437,7.928838811998784,Savanna,Healthy,2024-06-23 13:00:00,1.3734577005769961,103.88280102468195,1
474,Dolphin,20,59.61576295921422,37.38015919383412,61.22890872463768,10.637910327262919,34.33002882503043,16.580417764548105,Aviary,Healthy,2024-06-23 14:00:00,1.3072762178242114,103.85478979096999,0
496,Orangutan,25,69.4161556872986,37.32244517297434,32.30068704938438,10.978607617861634,23.220166962044832,4.482623656000473,Aquatic,Healthy,2024-06-23 15:00:00,1.376896398290851,103.85937052218041,0
277,Panda,21,57.486925498533004,37.471929105356686,33.84565083105294,9.62820715714517,12.990608809628366,11.938957365038139,Aquatic,Healthy,2024-06-23 16:00:00,1.3559769497114114,103.83832837196687,0
156,Dolphin,14,91.34592413513127,37.83330154786144,47.917013074789274,5.8241501940930345,15.666801286527008,48.052753151347225,Mountain,Monitoring,2024-06-23 17:00:00,1.3059632487518356,103.73331090800959,0
248,Tiger,22,73.12307663003256,37.388733558666154,71.7474767328455,13.65440918266567,19.32929453317969,21.974002618094836,Rainforest,Healthy,2024-06-23 18:00:00,1.4354330781128457,103.77280937087959,0
218,Rhino,26,49.0672797044068,37.481393071813194,27.633047763629413,13.052274976097268,25.085125766531682,64.79364066654763,Aquatic,Healthy,2024-06-23 19:00:00,1.2128610617617637,103.7652692252813,0
190,Panda,11,93.04211052840664,37.5717289305414,8.094591577890098,15.924018689180564,22.68741405287464,3.236633264380051,Aquatic,Healthy,2024-06-23 20:00:00,1.280868345417957,103.89767045799462,1
417,Giraffe,7,69.31325326059574,37.30909298331547,42.44257214395062,20.178916859431048,19.89217164634151,85.72463473917597,Aquatic,Healthy,2024-06-23 21:00:00,1.3486356083506132,103.72263716309978,1
469,Dolphin,17,77.58989599851981,38.274777198515324,5.492542311639436,11.867818736573724,14.344892219231259,67.76404267038606,Aviary,Monitoring,2024-06-23 22:00:00,1.4738312854701314,103.81097795867865,1
163,Elephant,18,74.60111964064141,38.42145548150845,69.72685098922165,21.245506122786143,17.681267789710642,96.90778288021103,Aviary,Recovering,2024-06-23 23:00:00,1.2216218734584592,103.85438612085994,1
180,Tiger,7,76.2613304687441,37.34859638108839,95.92434679225742,17.572733248941493,30.73529289251701,95.2830287158881,Mountain,Healthy,2024-06-24 00:00:00,1.3751197149562184,103.78139598145351,1
34,Panda,20,64.84736456349916,37.10119647692479,65.87588076481316,22.109811583578285,37.024098155810705,69.29262279395769,Savanna,Healthy,2024-06-24 01:00:00,1.2510161051511144,103.8053772713689,0
41,Elephant,38,74.96144339887618,37.268004138239554,27.539044975085357,9.303580933221209,28.821085866932336,15.804414431979252,Savanna,Critical,2024-06-24 02:00:00,1.2036544217681993,103.73318598840224,0
307,Rhino,11,67.76145077752422,37.72291078893824,18.170238753760348,20.86447741981015,12.351000855497624,22.208253659038036,Savanna,Healthy,2024-06-24 03:00:00,1.4600080420280028,103.74158649338027,1
431,Giraffe,16,75.43157164985931,37.456999534983716,23.278357130008985,11.626542540279184,31.461483998480084,27.758198371853393,Aquatic,Healthy,2024-06-24 04:00:00,1.4629679752018436,103.83906565037309,0
338,Tiger,27,67.21409303324275,36.86059740147364,22.161000316812153,11.02302021069084,17.354601957264887,42.66741310517364,Savanna,Healthy,2024-06-24 05:00:00,1.2824617679373016,103.84480512440983,0
314,Orangutan,11,65.64937468495805,37.42209268019256,31.38305060445157,14.70481209531284,20.025759529627855,57.087251430655115,Savanna,Monitoring,2024-06-24 06:00:00,1.4581916213645967,103.81163464533105,0
75,Giraffe,16,48.069507863648994,37.703529771191334,9.73466781281449,10.75737408880067,9.902038527280835,68.25999941286871,Aviary,Healthy,2024-06-24 07:00:00,1.313140604253357,103.88107381814463,1
441,Elephant,23,69.92193348697492,37.99231915446387,89.57190576464352,17.14618705204923,20.90872875696601,7.563723877888817,Aviary,Healthy,2024-06-24 08:00:00,1.2141807960039355,103.77447981744972,0
279,Dolphin,12,73.3692049983498,38.37845545820469,88.51204953295078,19.20538192751656,13.719242265102162,61.05482266019489,Savanna,Monitoring,2024-06-24 09:00:00,1.2673033345299614,103.84516577854264,0
176,Leopard,3,97.73311083223375,37.27595543053656,61.5236253568195,17.469408223741937,31.00457102272385,5.918681344447274,Aviary,Monitoring,2024-06-24 10:00:00,1.3951708512703498,103.84503277116384,0
384,Panda,2,77.19049009957486,37.18828503485226,6.192036687302515,14.718390020730249,40.35371481389872,82.70262584484965,Aviary,Healthy,2024-06-24 11:00:00,1.261850851365416,103.79260792997981,1
150,Tiger,38,59.12976636385112,37.37472987015282,80.40007407217661,20.897506070922425,19.987192449330188,4.0424984087450095,Aquatic,Healthy,2024-06-24 12:00:00,1.373106521583067,103.8656891511205,0
273,Elephant,24,54.77983562065405,37.02722203253712,6.178858373824536,17.14191230570193,23.81734662636493,39.0047554631222,Mountain,Healthy,2024-06-24 13:00:00,1.2547507147834471,103.80512962828465,1
325,Orangutan,29,74.01156820007692,37.14987657178936,10.642122376313178,14.274098562663685,17.538249054116253,41.998188317715766,Aviary,Critical,2024-06-24 14:00:00,1.2625184324422831,103.82521048678755,1
108,Leopard,34,58.82578510965334,37.152857524917266,32.52963926442701,14.361880324885778,20.959715007963098,57.03858768728309,Mountain,Recovering,2024-06-24 15:00:00,1.4026395710845083,103.70877455809959,0
139,Panda,20,61.47284754789277,37.663450869373165,43.14703176655602,10.578828721759184,15.26975598916778,9.5447499477333,Rainforest,Healthy,2024-06-24 16:00:00,1.4610308881328185,103.83805884417366,0
350,Panda,18,58.77810826076137,37.08357337347936,35.38889567153192,10.179643694206991,22.490571825480448,93.31041127096994,Savanna,Healthy,2024-06-24 17:00:00,1.4244526974726384,103.83021672194397,1
271,Elephant,14,65.0711982955222,37.91234889379736,16.522978097836393,12.72534584860307,23.214437219151108,38.320640662781315,Mountain,Healthy,2024-06-24 18:00:00,1.2173984169650545,103.88136314623374,1
347,Orangutan,18,81.04183498564939,38.07456432629718,11.212971768177415,9.73615757491128,22.390358457759646,39.61982522002675,Mountain,Monitoring,2024-06-24 19:00:00,1.4769078913112876,103.72816546402281,1
419,Rhino,2,40.15243310310718,36.937078664521245,85.94152267044166,9.249437552135888,25.97310729864312,24.30869695608,Rainforest,Monitoring,2024-06-24 20:00:00,1.2481280436511373,103.73802594746589,0
289,Leopard,1,89.41974886481037,36.84752160923293,36.318122595192804,10.41507101200199,17.085049638602676,78.07169954114198,Savanna,Healthy,2024-06-24 21:00:00,1.4182085700913598,103.79621355917462,0
212,Rhino,20,66.93795733765357,37.2320207151821,21.859937811150854,20.373789642377897,41.51873856396304,0.7761434139437418,Savanna,Healthy,2024-06-24 22:00:00,1.418382581756111,103.76943054507092,0
381,Tiger,34,60.488764781709946,37.299336393758,48.69913566233755,10.957167886152252,14.779884384833988,10.620410709041227,Savanna,Healthy,2024-06-24 23:00:00,1.3354512474156064,103.72798819644404,0
272,Elephant,11,83.3164038351196,38.13303127095962,3.6823400537951745,19.124271423184414,14.696246858746193,47.07617911814178,Aviary,Healthy,2024-06-25 00:00:00,1.3692105186109957,103.73061392160606,1
418,Leopard,27,66.90624835829871,37.47483218246927,60.02811823322504,11.798410550200696,0.0,96.82989412497787,Aquatic,Healthy,2024-06-25 01:00:00,1.2287839985165492,103.84301402662295,1
66,Tiger,23,54.29715730065393,37.70985468309008,24.84895868495981,15.946946279286712,26.070762520301408,3.5587741529571115,Aquatic,Healthy,2024-06-25 02:00:00,1.4918561720006034,103.84971896796077,0
483,Giraffe,38,47.17249641323971,37.708934078069376,59.81964141313244,10.93059468291504,0.0,6.199183770102623,Aviary,Healthy,2024-06-25 03:00:00,1.2194106340581417,103.87834965084389,0
424,Rhino,3,80.43167104588831,37.05970625799041,61.4125164445869,15.98074802826914,17.26648294089012,71.48926249264052,Savanna,Healthy,2024-06-25 04:00:00,1.4730259691146108,103.76208286890163,0
248,Giraffe,12,81.3960619158732,37.374651406021705,80.92241913586462,26.38794030660995,13.983260048449177,73.54456126375199,Rainforest,Healthy,2024-06-25 05:00:00,1.274703487903746,103.79071346964088,0
156,Giraffe,30,63.80427266747762,37.493600665064456,22.990475560947388,11.51095847091933,8.490476095033513,89.69367458478604,Aviary,Healthy,2024-06-25 06:00:00,1.3174159448190415,103.72775022469361,1
47,Leopard,31,89.8198729206996,37.6887934606876,46.34646386192802,13.531612892247734,20.51225551725715,57.66294855162576,Aviary,Healthy,2024-06-25 07:00:00,1.4273506384880825,103.72476773217355,0
423,Panda,23,70.5374641662149,36.782872135014614,96.18873381917876,9.062233168661317,34.13757024542375,40.355016288536675,Mountain,Critical,2024-06-25 08:00:00,1.4637392381928263,103.70223863053394,0
454,Tiger,1,89.92007328657222,37.20270687382615,72.712484408462,20.497415525441536,25.83967784872214,45.10743767708969,Aviary,Monitoring,2024-06-25 09:00:00,1.4086189599343582,103.73387572282758,0
201,Giraffe,20,55.6394855242576,37.50575485478019,97.53438080175584,21.29529450593352,13.896592277814657,43.15151657320124,Savanna,Healthy,2024-06-25 10:00:00,1.2364760401236834,103.75596607058098,0
148,Orangutan,6,53.80305781175639,37.2801904661379,92.73657130771039,10.339678462896831,35.92115134556068,97.35366606629646,Aviary,Healthy,2024-06-25 11:00:00,1.3056434237316734,103.8130626822407,1
124,Dolphin,11,62.295260444784894,36.798913740690814,61.0748596806432,14.214191239730559,14.13725026053471,38.00876979405431,Aquatic,Monitoring,2024-06-25 12:00:00,1.3830240729948664,103.82426303570455,0
1,Rhino,35,64.00653446409943,37.1387598933455,26.393035588214342,17.10361478786473,28.748735013697456,9.606729115861423,Aquatic,Healthy,2024-06-25 13:00:00,1.4959091504619653,103.80950445780557,0
456,Rhino,4,87.26630290468016,36.803765695960635,75.69241566624166,15.335871857623108,6.0987678864257635,28.962575431341275,Aviary,Healthy,2024-06-25 14:00:00,1.3215541667822053,103.70647374191155,0
247,Orangutan,29,74.40014635068361,38.1904724962894,69.81192458122928,10.374329015634345,18.141842292422293,96.00884082952167,Rainforest,Healthy,2024-06-25 15:00:00,1.2907632594060492,103.80414991830995,1
343,Leopard,10,58.611359771102144,37.340180224745616,58.889012035739775,10.167008137092562,10.490727759284782,42.82465022561727,Mountain,Healthy,2024-06-25 16:00:00,1.284112805510402,103.79023724587479,0
128,Leopard,29,70.16738367435357,37.46724583904025,69.7829228491301,8.841176401072733,36.61971948524369,31.607394740667505,Aviary,Healthy,2024-06-25 17:00:00,1.4561948833881413,103.85429153121746,0
191,Leopard,38,63.57922323777126,37.01054527667197,61.3586414545251,20.122235916546025,14.461660093039733,31.075404356314273,Savanna,Monitoring,2024-06-25 18:00:00,1.2511808015719215,103.88160934980958,0
67,Tiger,1,57.94362828504978,37.61535550363833,51.937902307284645,18.31740956456649,11.832101784200935,0.9064603604831745,Rainforest,Healthy,2024-06-25 19:00:00,1.3934086384464177,103.83272951681636,0
4,Elephant,8,68.80387352653504,37.84753391435656,41.59554816833432,23.3418607549223,23.72113426244299,63.31178150631677,Savanna,Monitoring,2024-06-25 20:00:00,1.45449228811418,103.84229339962035,0
442,Giraffe,38,67.13715834261896,37.04189611254732,4.470837457744048,9.959720525797948,18.002911917897197,72.4270299503008,Savanna,Healthy,2024-06-25 21:00:00,1.4559970094628565,103.77762864006182,1
409,Panda,17,58.51482073023637,37.05313378752528,86.56879191031811,16.497944660692347,37.17562697283067,35.295090081954726,Mountain,Healthy,2024-06-25 22:00:00,1.239090507031792,103.8183459793389,0
303,Dolphin,19,58.35453967806167,37.25220296170627,86.55405825997458,15.68055069004062,22.470121348224186,87.2791334294136,Mountain,Healthy,2024-06-25 23:00:00,1.4379611012572506,103.80929151511816,1
294,Elephant,33,82.21894864884682,36.79995600781626,59.40473199689221,16.856776160943006,20.52288144487435,74.28907496364765,Aquatic,Recovering,2024-06-26 00:00:00,1.4758438912887533,103.89457359660518,0
143,Elephant,15,76.35123783137767,37.69011281496438,26.78843051581541,18.04805742851598,25.7633632510664,60.08695749839473,Savanna,Healthy,2024-06-26 01:00:00,1.4347974813410826,103.84648030108411,0
191,Orangutan,31,84.15503094410447,37.87949956695519,2.813104403889244,30.985954426563993,18.22559761418763,70.38167395039385,Aviary,Healthy,2024-06-26 02:00:00,1.4105148528613425,103.75533681971942,1
21,Tiger,21,65.74372355767434,36.783713838146724,0.1428804166974218,30.791167138577315,21.90379180787672,76.94525845896788,Savanna,Monitoring,2024-06-26 03:00:00,1.3550709693532497,103.87745424763395,1
227,Rhino,3,53.68396419815082,37.940491520120496,7.290738972253886,16.795992746526736,13.299470416170756,52.70498761149788,Aquatic,Healthy,2024-06-26 04:00:00,1.4302950909990777,103.80725143563964,1
313,Rhino,2,61.39146794433735,37.94086297036391,35.9886326351165,23.074344625365924,15.025161100130537,39.78009281080291,Savanna,Healthy,2024-06-26 05:00:00,1.3728758784274748,103.73173205688123,0
117,Orangutan,35,85.40971008955006,36.079578731568816,18.839594599707777,10.69198565088205,12.689338979212959,12.571383147470684,Mountain,Monitoring,2024-06-26 06:00:00,1.3222514402819827,103.86672907871498,1
437,Tiger,16,45.993934022050595,36.94813718305447,26.505808563752353,14.503106715855866,23.122199735943347,40.49447017563759,Aquatic,Healthy,2024-06-26 07:00:00,1.34814697653123,103.80543194956233,0
302,Orangutan,21,91.67066326785067,37.19671663688037,69.9660377304932,11.013219940896914,14.678210708530585,55.009589563066896,Rainforest,Healthy,2024-06-26 08:00:00,1.3963258605802011,103.71584235963994,0
500,Rhino,12,53.34760534531996,37.784195008346785,95.91497743591576,16.260572780172822,26.237859618211452,94.7864089324101,Savanna,Healthy,2024-06-26 09:00:00,1.367711877741323,103.77818409489643,1
142,Elephant,28,81.69514773914332,37.718992711177776,20.67758430200325,17.62897219883187,13.07555779538472,15.489495571957889,Savanna,Healthy,2024-06-26 10:00:00,1.4007016275962232,103.7975271602815,0
484,Panda,12,54.69312176186697,37.03753848981068,46.56439341364895,26.496592728164828,12.264226700841125,75.6958782991475,Mountain,Healthy,2024-06-26 11:00:00,1.4945114243289592,103.75538355297691,0
460,Giraffe,33,61.07247925139437,38.31229248969043,99.14794014994102,10.343201661203615,21.908359295511485,24.070374579146925,Rainforest,Healthy,2024-06-26 12:00:00,1.2783023293312743,103.75869131932049,0
401,Leopard,20,40.0,37.149964874194374,93.16743982341788,21.630765714697148,21.108390692220002,95.70061046710646,Savanna,Healthy,2024-06-26 13:00:00,1.4987246721718528,103.72604908568549,1
39,Tiger,21,97.80697841537194,37.082376468906155,35.23163030292312,12.932967474682965,26.855570611089554,59.480770341242376,Savanna,Healthy,2024-06-26 14:00:00,1.2162435278388182,103.84211086914311,0
393,Giraffe,39,78.6224612507296,36.91957079900178,31.96890467980832,12.20933081589992,10.541224365610129,43.278299218898155,Rainforest,Healthy,2024-06-26 15:00:00,1.3823503146586584,103.71068286011133,0
355,Dolphin,36,79.50547773043766,37.41071383160501,24.2170640337248,13.822468029332969,7.6923969901706375,34.68254074862269,Mountain,Healthy,2024-06-26 16:00:00,1.48019503165595,103.75649977421621,0
252,Dolphin,22,62.606982659921435,37.95208395730731,15.540284982908892,24.90341578005517,29.729046645531277,20.198253872016735,Aviary,Healthy,2024-06-26 17:00:00,1.2307364986471336,103.74230381972605,1
333,Elephant,26,56.03868474625179,37.04935255378985,46.005207912877836,5.194817373334329,9.165698091982051,71.44976753565084,Rainforest,Healthy,2024-06-26 18:00:00,1.4970626742177084,103.78972132240528,0
207,Orangutan,7,81.64795910856681,37.604210763511105,34.11205134067475,17.261125912085834,26.638211936373274,63.59681677954995,Mountain,Healthy,2024-06-26 19:00:00,1.475555992975163,103.85717370632676,0
210,Orangutan,7,51.953131123768195,37.601679917976504,74.4837593870395,20.630373321088488,1.1869707431603267,89.01552436026108,Savanna,Healthy,2024-06-26 20:00:00,1.456231471986256,103.75976756151393,1
115,Rhino,8,67.49309709641196,37.48427151765932,23.68665038305111,10.164226280402701,24.54378612174366,59.73383395942441,Rainforest,Healthy,2024-06-26 21:00:00,1.358099259612068,103.87460665244517,0
225,Elephant,26,51.23904825311922,37.66105433969741,73.63322390200491,17.665965399744792,19.910176240722652,16.980383850210444,Mountain,Healthy,2024-06-26 22:00:00,1.2641284806126345,103.8734255469619,0
134,Rhino,24,71.85922669877999,37.95304631188828,28.81465859819744,11.383168889713128,23.238089614860307,68.28336371935352,Savanna,Monitoring,2024-06-26 23:00:00,1.2267536067706402,103.78153542468276,0
251,Rhino,24,41.24630853293074,37.636492683571284,59.27287846475592,24.814175973988675,26.139152258583707,87.87936122834084,Aquatic,Healthy,2024-06-27 00:00:00,1.2194076603705284,103.86583107820827,1
219,Dolphin,12,47.7913183995846,38.023387130639364,63.84300963947312,8.555554203727334,27.578293501456702,99.04623692078019,Mountain,Healthy,2024-06-27 01:00:00,1.3763981803785097,103.75991359402728,1
407,Rhino,8,57.10270818501426,36.9499687058794,67.17814255003329,17.896084775710314,23.72006237235718,68.50659772708723,Mountain,Critical,2024-06-27 02:00:00,1.410681187927501,103.75172374132266,0
443,Giraffe,9,79.2212961115798,37.27889285698741,17.533898603726172,12.838668835617735,26.67981557996369,28.953593778075636,Mountain,Healthy,2024-06-27 03:00:00,1.26617550734656,103.87388140069316,1
91,Leopard,3,62.03023433107103,36.95058009922805,28.27113697216943,14.301924472974232,28.984180062427637,56.538180240233835,Savanna,Healthy,2024-06-27 04:00:00,1.3467882003265812,103.83481305066672,0
354,Rhino,21,84.75397484672054,37.77394811590166,24.611568540523322,13.555400361899993,30.19457306405241,51.49839408360437,Aviary,Healthy,2024-06-27 05:00:00,1.3585980901250803,103.74879640630697,0
376,Dolphin,31,92.51047416489197,38.110916603047485,57.616041101548035,20.550528662379723,24.148675659434822,51.197862313404066,Aviary,Healthy,2024-06-27 06:00:00,1.46901171775327,103.70513258025026,0
46,Leopard,24,65.37035305467559,37.345168613723324,7.574640227136687,15.974648281263828,12.422039605458497,7.861988160483757,Aquatic,Healthy,2024-06-27 07:00:00,1.2377861340688403,103.84990907679352,1
38,Orangutan,4,47.823288695937535,37.64077150435593,51.82564499608501,7.970481878641782,17.98974472690601,19.45458689627795,Rainforest,Healthy,2024-06-27 08:00:00,1.4393290286071887,103.76231783208837,0
142,Tiger,20,84.48519934414072,36.752729220669316,8.74670556430418,16.90726924112336,19.206219824945595,52.411606961101334,Aquatic,Healthy,2024-06-27 09:00:00,1.4313519524312794,103.71951133301741,1
100,Panda,16,46.87650742217698,37.51077560602547,33.70559899331138,16.408887054690876,14.561701954050974,79.81818745911696,Rainforest,Healthy,2024-06-27 10:00:00,1.4043418784044268,103.7576868829469,0
328,Rhino,10,56.4510444234177,36.66342011418085,68.67060929511155,20.260257770481413,10.829479001013238,18.178641899678084,Rainforest,Healthy,2024-06-27 11:00:00,1.2743590266256195,103.7866853469093,0
190,Giraffe,26,44.48403593610419,37.53031568791024,41.25640550117687,16.742244786179082,27.401783895274594,16.428147511922432,Aquatic,Critical,2024-06-27 12:00:00,1.2154438444692444,103.74365400659492,0
35,Leopard,29,84.44747088031514,36.5383152344405,28.034183938222778,7.459730946103917,22.402283199902975,75.98552915786028,Aquatic,Monitoring,2024-06-27 13:00:00,1.4348088274920205,103.71201692792783,0
147,Tiger,5,78.58128523831635,38.34723939188884,61.585717589903446,20.944758059426,14.649749696419242,69.05540174070548,Mountain,Healthy,2024-06-27 14:00:00,1.3679926292112672,103.76667038951945,0
30,Dolphin,11,94.27428587436415,37.4746774173056,74.02691124821116,20.772593969224424,20.301574819005914,48.510815899469684,Savanna,Healthy,2024-06-27 15:00:00,1.3883518702063293,103.80030328449428,0
334,Tiger,29,63.38116585734896,37.45508301733855,25.458493477259626,17.680705333681775,22.406388054692336,5.036192249670246,Aviary,Healthy,2024-06-27 16:00:00,1.45567991476921,103.85901477355014,0
84,Panda,15,57.64037262383825,38.45416840852308,29.939990109587722,16.5173935586883,10.771444747885475,47.268161153919905,Rainforest,Healthy,2024-06-27 17:00:00,1.2396247034222228,103.85648867686288,0
369,Giraffe,6,62.127840484945594,37.53303067216239,64.0293916951086,16.93791287749451,13.61358700024999,83.48520182434717,Rainforest,Critical,2024-06-27 18:00:00,1.2618830604361895,103.73211118298563,1
281,Tiger,15,50.00843837605342,36.69524743617101,96.52232601805852,20.844887246904808,17.48785752350222,1.062150519117644,Mountain,Healthy,2024-06-27 19:00:00,1.326279250445189,103.79382557878475,0
424,Giraffe,20,91.42977670943343,37.28459603722388,21.387153666977564,21.876071029884095,18.76077893445903,10.260642909393736,Aviary,Critical,2024-06-27 20:00:00,1.306182375147755,103.87326037974049,0
344,Leopard,34,120.0,38.47258721203889,65.42476357112096,17.735890719681034,7.239006360299815,80.93361234176605,Savanna,Healthy,2024-06-27 21:00:00,1.4849796123361436,103.71015589677171,1
270,Tiger,2,59.14282303184438,37.05237407026558,90.65898410683882,18.247179525365773,25.967533103406424,52.515192899014195,Mountain,Healthy,2024-06-27 22:00:00,1.2954404859217818,103.79703226994266,0
154,Giraffe,16,78.89047121362347,37.27972534605385,46.19667650443613,16.068863018437703,20.249667720823094,66.22669761809054,Savanna,Healthy,2024-06-27 23:00:00,1.4698101944533337,103.80043750665949,0
102,Tiger,19,67.66766311791413,38.27335397512226,31.68442264953246,27.095118115505873,18.013553923117048,74.50518330354005,Rainforest,Monitoring,2024-06-28 00:00:00,1.35962417019791,103.86589189213409,0
215,Tiger,34,76.62610642252736,37.11449527316816,66.68710652065414,4.874757363900528,14.281742592385688,30.0207964870147,Aviary,Healthy,2024-06-28 01:00:00,1.2288493949737425,103.79943654252631,0
150,Elephant,14,85.89548028706209,37.45229027404383,3.143180648078625,11.76775170466702,11.893667530466246,29.787538766473844,Rainforest,Recovering,2024-06-28 02:00:00,1.4018629376970135,103.7202468930517,1
432,Rhino,24,52.85362946748448,38.17522701081425,36.0160550533374,11.09455128662759,20.12679805545718,26.39557417320847,Mountain,Healthy,2024-06-28 03:00:00,1.424237249935649,103.83797805168349,0
83,Dolphin,28,62.82114172554111,37.21311936081147,25.797402681711358,25.589884034047603,21.260865343951956,16.725473187065333,Savanna,Healthy,2024-06-28 04:00:00,1.2489651252576224,103.8136487574961,0
110,Panda,32,88.04733339905026,37.100723329796324,22.462170277842798,13.985590814686983,35.75669575560048,30.474380819410072,Savanna,Healthy,2024-06-28 05:00:00,1.3258691190579601,103.79340307895342,0
435,Dolphin,37,77.6325234181121,36.578495160355594,17.975926352696327,5.080179089333052,36.47552340105813,95.28303356200237,Rainforest,Healthy,2024-06-28 06:00:00,1.2444779758432292,103.75746628929777,1
